jawOpen,mouthLowerDown_R,mouthLowerDown_L,mouthStretch_R,mouthStretch_L,mouthPucker,mouthFrown_R,mouthFrown_L,mouthClose,mouthFunnel,mouthUpperUp_L,mouthUpperUp_R,jawForward,mouthShrugLower,mouthShrugUpper,jawRight,jawLeft,mouthDimple_L,mouthDimple_R,mouthRollLower,mouthRollUpper,mouthLeft,mouthRight,mouthSmile_L,mouthSmile_R,mouthPress_L,mouthPress_R,movement
0.117,0.1263,0.1253,0.3075,0.289,0.2141,0.4352,0.467,0.1428,0.1828,0.0216,0.0201,0.0889,0.0453,0.0551,0.0339,0.0,0.0194,0.0179,0.1014,0.205,0.0,0.0403,0.0,0.0,0.019,0.0152,0
0.1286,0.1267,0.1255,0.3104,0.2915,0.2109,0.4433,0.477,0.153,0.1833,0.021,0.0195,0.093,0.0445,0.0532,0.0376,0.0,0.0193,0.0179,0.1104,0.2129,0.0,0.0408,0.0,0.0,0.0186,0.0149,0
0.1345,0.1271,0.1257,0.3139,0.2951,0.2082,0.4475,0.4818,0.1582,0.1837,0.0203,0.0188,0.0954,0.0437,0.0516,0.0397,0.0,0.0193,0.0179,0.1146,0.2181,0.0,0.0414,0.0,0.0,0.0183,0.0146,0
0.1414,0.1276,0.126,0.3169,0.2971,0.2069,0.4491,0.4841,0.1638,0.1842,0.0196,0.0182,0.0974,0.0428,0.0497,0.0424,0.0,0.0193,0.0179,0.1172,0.2228,0.0,0.0421,0.0,0.0,0.018,0.0143,0
0.1521,0.1282,0.1264,0.32,0.2996,0.2048,0.45,0.4855,0.1723,0.1845,0.0189,0.0175,0.099,0.0417,0.0474,0.0451,0.0,0.0193,0.018,0.1198,0.2357,0.0,0.0427,0.0,0.0,0.0177,0.014,0
0.1772,0.1341,0.13,0.3269,0.3073,0.2037,0.4506,0.4861,0.1844,0.1847,0.0183,0.0169,0.1005,0.0404,0.0459,0.0464,0.0,0.0193,0.0179,0.1211,0.2402,0.0,0.0431,0.0,0.0,0.0173,0.0137,0
0.1897,0.1396,0.1345,0.331,0.3117,0.1994,0.4509,0.4863,0.1916,0.1848,0.0177,0.0163,0.1035,0.0388,0.0449,0.0474,0.0,0.0193,0.0179,0.1221,0.248,0.0,0.0433,0.0,0.0,0.0169,0.0134,0
0.2016,0.1475,0.1421,0.3374,0.3208,0.198,0.4423,0.4715,0.2009,0.185,0.0171,0.0157,0.1055,0.0371,0.0435,0.0479,0.0,0.0192,0.0179,0.1221,0.252,0.0,0.0433,0.0,0.0,0.0165,0.0131,0
0.2077,0.1505,0.1449,0.3431,0.3276,0.1973,0.4303,0.4564,0.2076,0.1854,0.0165,0.0152,0.1069,0.0361,0.0421,0.0483,0.0,0.0193,0.0178,0.1221,0.2553,0.0,0.043,0.0,0.0,0.0162,0.0128,0
0.2146,0.1541,0.1483,0.3503,0.3331,0.1972,0.4112,0.4404,0.215,0.1862,0.016,0.0147,0.108,0.0352,0.0407,0.0485,0.0,0.0192,0.0178,0.1215,0.2569,0.0,0.0429,0.0,0.0,0.0158,0.0124,0
