jawOpen,mouthLowerDown_R,mouthLowerDown_L,mouthStretch_R,mouthStretch_L,mouthPucker,mouthFrown_R,mouthFrown_L,mouthClose,mouthFunnel,mouthUpperUp_L,mouthUpperUp_R,jawForward,mouthShrugLower,mouthShrugUpper,jawRight,jawLeft,mouthDimple_L,mouthDimple_R,mouthRollLower,mouthRollUpper,mouthLeft,mouthRight,mouthSmile_L,mouthSmile_R,mouthPress_L,mouthPress_R,movement
0.0034,0.033,0.0358,0.0878,0.0884,0.148,0.0,0.0,0.0067,0.1139,0.1434,0.1627,0.0228,0.432,0.1338,0.0197,0.0032,0.2488,0.2777,0.1066,0.044,0.0,0.0237,0.2949,0.3163,0.2162,0.2069,0
0.0034,0.0327,0.0354,0.0896,0.0886,0.1534,0.0,0.0,0.0067,0.117,0.1443,0.1644,0.0228,0.4849,0.1331,0.0243,0.003,0.2497,0.2771,0.1129,0.0442,0.0,0.0305,0.2741,0.3076,0.2161,0.2054,0
0.0035,0.0325,0.035,0.0917,0.089,0.1552,0.0,0.0,0.0068,0.1184,0.1451,0.1681,0.0229,0.4979,0.1331,0.0268,0.0028,0.25,0.2768,0.1174,0.0441,0.0,0.0359,0.2551,0.3033,0.2171,0.2047,0
0.0035,0.0323,0.0346,0.0956,0.0895,0.1595,0.0,0.0,0.0068,0.1196,0.1455,0.1696,0.023,0.5035,0.1329,0.0309,0.0026,0.2497,0.2765,0.121,0.0438,0.0,0.045,0.24,0.3011,0.2174,0.203,0
0.0037,0.0326,0.0347,0.1021,0.0901,0.164,0.0,0.0,0.007,0.1246,0.1456,0.1675,0.0231,0.4346,0.1281,0.0604,0.0024,0.2492,0.2599,0.1253,0.0442,0.0,0.048,0.2394,0.2967,0.2173,0.1902,0
0.004,0.0362,0.0362,0.1234,0.0906,0.1661,0.0,0.0,0.0074,0.1716,0.14,0.1244,0.0236,0.369,0.1215,0.1474,0.0022,0.216,0.2071,0.1355,0.068,0.0,0.0716,0.1954,0.1918,0.2215,0.1839,0
0.0046,0.0556,0.0512,0.1323,0.0915,0.166,0.0,0.0,0.0082,0.1819,0.1381,0.1129,0.0248,0.2912,0.1194,0.1725,0.002,0.207,0.1881,0.1384,0.084,0.0,0.0709,0.1975,0.1646,0.2266,0.1767,0
0.0051,0.0609,0.0552,0.1359,0.0918,0.1626,0.0,0.0,0.0088,0.184,0.1371,0.1082,0.0255,0.2974,0.1183,0.1854,0.0018,0.2107,0.1835,0.1404,0.0901,0.0,0.0652,0.1948,0.1571,0.2505,0.1742,0
0.0057,0.0639,0.0576,0.1377,0.0923,0.1383,0.0,0.0,0.0096,0.1858,0.141,0.1154,0.0289,0.3045,0.1193,0.1921,0.0017,0.2654,0.2115,0.1557,0.0935,0.0,0.0615,0.2167,0.1868,0.3029,0.1863,0
0.0063,0.0656,0.059,0.1385,0.0928,0.1319,0.0,0.0,0.0103,0.1867,0.1626,0.1327,0.031,0.3585,0.1316,0.1956,0.0015,0.2837,0.2196,0.1713,0.0947,0.0,0.0598,0.2223,0.1927,0.3207,0.1985,0
0.0063,0.0656,0.059,0.1385,0.0928,0.1319,0.0,0.0,0.0103,0.1867,0.1626,0.1327,0.031,0.3585,0.1316,0.1956,0.0015,0.2837,0.2196,0.1713,0.0947,0.0,0.0598,0.2223,0.1927,0.3207,0.1985,0
0.0074,0.0354,0.0296,0.1218,0.0903,0.1105,0.0,0.0,0.0138,0.1393,0.2059,0.2459,0.0243,0.5865,0.1861,0.1832,0.0,0.413,0.3806,0.2151,0.0462,0.0,0.133,0.169,0.2633,0.3667,0.2349,0
0.0073,0.0356,0.03,0.1199,0.0894,0.111,0.0,0.0,0.0135,0.1397,0.2159,0.2112,0.0244,0.5134,0.167,0.1851,0.0,0.4305,0.3861,0.2024,0.0456,0.0,0.1059,0.2862,0.3217,0.3572,0.2362,0
0.0072,0.0376,0.0318,0.1189,0.0893,0.1112,0.0,0.0,0.0131,0.1302,0.2209,0.2399,0.0246,0.4542,0.1603,0.1044,0.0,0.3671,0.3743,0.1523,0.0434,0.0,0.0978,0.3997,0.4733,0.2581,0.1712,0
0.007,0.0381,0.0322,0.1181,0.0891,0.1145,0.0,0.0,0.0126,0.128,0.2267,0.2598,0.0246,0.5482,0.1581,0.0931,0.0,0.3699,0.3725,0.1827,0.0394,0.0,0.0909,0.3665,0.4293,0.3017,0.2169,0
0.0068,0.038,0.0323,0.1168,0.089,0.1162,0.0,0.0,0.0121,0.1271,0.2334,0.2671,0.0246,0.5845,0.1589,0.0848,0.0,0.3738,0.3718,0.1881,0.0362,0.0,0.0671,0.3613,0.3887,0.3062,0.225,0
0.0065,0.0374,0.032,0.1102,0.0886,0.117,0.0,0.0,0.0115,0.1241,0.2355,0.2703,0.0244,0.5826,0.1587,0.0563,0.0,0.3744,0.3713,0.1734,0.034,0.0,0.0598,0.3683,0.4032,0.2874,0.2277,0
0.0062,0.0371,0.0318,0.1066,0.0882,0.1145,0.0,0.0,0.011,0.1156,0.2285,0.2602,0.0242,0.5139,0.1568,0.0474,0.0,0.375,0.3746,0.146,0.0329,0.0,0.0557,0.4393,0.4716,0.2744,0.2279,0
0.006,0.0373,0.0325,0.1047,0.0878,0.1051,0.0,0.0,0.0105,0.1007,0.2231,0.2511,0.0241,0.4447,0.1562,0.0429,0.0,0.3728,0.3754,0.1251,0.0322,0.0,0.0473,0.51,0.5389,0.2613,0.2243,0
0.0059,0.0378,0.0338,0.1034,0.0877,0.1006,0.0,0.0,0.0101,0.0948,0.2209,0.2479,0.0239,0.4376,0.1577,0.0287,0.0,0.3708,0.3761,0.1167,0.0316,0.0,0.0444,0.5321,0.5608,0.2474,0.2208,0
0.0057,0.0382,0.0349,0.102,0.0875,0.0984,0.0,0.0,0.0096,0.0917,0.2197,0.246,0.0237,0.4306,0.158,0.0245,0.0,0.3692,0.3764,0.1118,0.0313,0.0,0.0368,0.5438,0.5718,0.2426,0.2198,0
0.0055,0.0386,0.0357,0.1004,0.0873,0.097,0.0,0.0,0.0092,0.0899,0.2191,0.2448,0.0236,0.4332,0.158,0.0218,0.0,0.3689,0.3779,0.109,0.0312,0.0,0.0317,0.5481,0.5662,0.2404,0.2203,0
0.0054,0.0393,0.0377,0.0992,0.0872,0.096,0.0,0.0,0.0089,0.0889,0.2192,0.244,0.0235,0.4329,0.1578,0.0203,0.0,0.3714,0.3787,0.106,0.0313,0.0,0.0257,0.5519,0.5662,0.2394,0.2207,0
0.0052,0.0398,0.0388,0.0983,0.0871,0.0956,0.0,0.0,0.0085,0.0887,0.2193,0.2431,0.0235,0.4338,0.1577,0.0195,0.0,0.3727,0.3793,0.1046,0.0317,0.0,0.0201,0.5533,0.5608,0.249,0.2358,0
0.0051,0.04,0.0393,0.0969,0.0869,0.0957,0.0,0.0,0.0082,0.0888,0.219,0.2405,0.0234,0.4376,0.1576,0.0191,0.0,0.3731,0.3796,0.1036,0.0321,0.0,0.017,0.5468,0.5479,0.2545,0.2422,0
0.0049,0.0401,0.0397,0.0953,0.0866,0.096,0.0,0.0,0.0079,0.089,0.2187,0.2377,0.0234,0.4422,0.1577,0.0188,0.0,0.3734,0.3798,0.103,0.0325,0.0,0.0131,0.543,0.5427,0.2627,0.2511,0
0.0047,0.04,0.0399,0.0935,0.0863,0.0962,0.0,0.0,0.0076,0.0893,0.2172,0.2349,0.0233,0.4512,0.1579,0.0184,0.0,0.374,0.3826,0.1027,0.0329,0.0,0.0113,0.5357,0.5386,0.2659,0.2555,0
0.0046,0.0399,0.04,0.0924,0.086,0.0965,0.0,0.0,0.0073,0.0893,0.2166,0.2337,0.0231,0.4567,0.1584,0.0178,0.0,0.3744,0.3837,0.1026,0.0331,0.0,0.0098,0.5329,0.5365,0.2678,0.2581,0
0.0045,0.0399,0.0401,0.0915,0.0857,0.0967,0.0,0.0,0.0071,0.0895,0.2161,0.2328,0.023,0.4625,0.159,0.0172,0.0,0.375,0.3846,0.1026,0.0334,0.0,0.0088,0.5298,0.5333,0.2699,0.2606,0
0.0044,0.0397,0.04,0.0908,0.0856,0.0967,0.0,0.0,0.0069,0.0894,0.2163,0.233,0.0229,0.5097,0.1655,0.0146,0.0,0.3812,0.3929,0.1041,0.0333,0.0,0.0082,0.5243,0.5303,0.271,0.2622,0
0.0043,0.0396,0.0401,0.0901,0.0854,0.0967,0.0,0.0,0.0067,0.0896,0.2159,0.2327,0.0228,0.4879,0.1673,0.0137,0.0,0.3845,0.3977,0.105,0.0335,0.0,0.0075,0.5225,0.5292,0.2828,0.2744,0
