jawOpen,mouthLowerDown_R,mouthLowerDown_L,mouthStretch_R,mouthStretch_L,mouthPucker,mouthFrown_R,mouthFrown_L,mouthClose,mouthFunnel,mouthUpperUp_L,mouthUpperUp_R,jawForward,mouthShrugLower,mouthShrugUpper,jawRight,jawLeft,mouthDimple_L,mouthDimple_R,mouthRollLower,mouthRollUpper,mouthLeft,mouthRight,mouthSmile_L,mouthSmile_R,mouthPress_L,mouthPress_R,movement
0.0401,0.2032,0.1982,0.2448,0.2614,0.1032,0.0,0.0,0.0173,0.1269,0.1893,0.1987,0.1055,0.1853,0.1388,0.0,0.0302,0.2179,0.2105,0.1635,0.0642,0.0301,0.0,0.6028,0.5887,0.1064,0.1042,0
0.0397,0.2028,0.1977,0.2451,0.2618,0.1035,0.0,0.0,0.017,0.1268,0.1894,0.1988,0.1049,0.1855,0.139,0.0,0.0301,0.2173,0.2098,0.1625,0.0634,0.0299,0.0,0.6029,0.5888,0.1062,0.1041,0
0.0395,0.2025,0.1973,0.2456,0.2623,0.1036,0.0,0.0,0.0168,0.1266,0.1894,0.1988,0.1045,0.1855,0.139,0.0,0.0301,0.2168,0.2093,0.162,0.0628,0.0298,0.0,0.6028,0.5887,0.1059,0.1039,0
0.0393,0.2024,0.1972,0.2461,0.2629,0.1039,0.0,0.0,0.0167,0.1265,0.1895,0.1989,0.1043,0.1852,0.139,0.0,0.03,0.2162,0.2086,0.1615,0.0623,0.0297,0.0,0.6031,0.5889,0.1057,0.1038,0
0.0392,0.202,0.1967,0.2465,0.2634,0.1046,0.0,0.0,0.0165,0.1266,0.1893,0.1987,0.104,0.1851,0.139,0.0,0.0301,0.2154,0.2074,0.1614,0.0619,0.0297,0.0,0.603,0.5887,0.1056,0.1038,0
0.0392,0.2022,0.1969,0.2469,0.2639,0.105,0.0,0.0,0.0164,0.1265,0.1897,0.199,0.1039,0.1847,0.1392,0.0,0.0302,0.2145,0.2059,0.161,0.0614,0.0298,0.0,0.6034,0.5889,0.1053,0.1035,0
0.0392,0.2031,0.1974,0.2476,0.2645,0.1055,0.0,0.0,0.0163,0.1265,0.1898,0.1991,0.1038,0.184,0.1395,0.0,0.0301,0.2104,0.2019,0.1606,0.0609,0.0297,0.0,0.6035,0.589,0.1051,0.1034,0
0.0392,0.2038,0.1979,0.2483,0.2652,0.1059,0.0,0.0,0.0162,0.1266,0.1899,0.1991,0.1036,0.1834,0.1396,0.0,0.0301,0.2087,0.2003,0.1602,0.0603,0.0296,0.0,0.6037,0.5891,0.1047,0.103,0
0.0394,0.2145,0.2071,0.2492,0.2668,0.1058,0.0,0.0,0.0161,0.1263,0.1902,0.1994,0.1038,0.1719,0.1399,0.0,0.0299,0.2074,0.1989,0.1574,0.06,0.0297,0.0,0.6126,0.5987,0.1043,0.1026,0
0.0397,0.2174,0.2097,0.25,0.2684,0.1062,0.0,0.0,0.0161,0.1262,0.1898,0.1991,0.1041,0.1676,0.1397,0.0,0.0299,0.2042,0.1954,0.1564,0.0598,0.0299,0.0,0.615,0.6011,0.1038,0.1021,0
0.04,0.2191,0.2112,0.2509,0.27,0.1065,0.0,0.0,0.0161,0.1262,0.19,0.1992,0.1042,0.1657,0.14,0.0,0.0299,0.2029,0.194,0.1556,0.0594,0.03,0.0,0.6162,0.6022,0.1034,0.1018,0
0.0403,0.2209,0.2131,0.2516,0.2711,0.1065,0.0,0.0,0.016,0.1261,0.1898,0.1991,0.1044,0.164,0.14,0.0,0.0298,0.2018,0.1929,0.1532,0.0592,0.0303,0.0,0.6172,0.6032,0.1029,0.1013,0
0.0405,0.2217,0.2139,0.2524,0.272,0.1064,0.0,0.0,0.016,0.1258,0.1899,0.1991,0.1046,0.1633,0.14,0.0,0.0297,0.2011,0.1922,0.1521,0.0588,0.0303,0.0,0.6178,0.6036,0.1024,0.1008,0
0.0406,0.222,0.2142,0.253,0.2728,0.1064,0.0,0.0,0.0159,0.1257,0.1898,0.199,0.1046,0.163,0.14,0.0,0.0296,0.2006,0.1916,0.1513,0.0584,0.0305,0.0,0.6183,0.604,0.1018,0.1003,0
0.0407,0.2222,0.2144,0.2535,0.2733,0.1064,0.0,0.0,0.0159,0.1256,0.1898,0.199,0.1047,0.1628,0.1401,0.0,0.0297,0.2001,0.1911,0.1505,0.058,0.0306,0.0,0.6188,0.6044,0.1013,0.0999,0
0.0408,0.2225,0.2148,0.2539,0.2737,0.1063,0.0,0.0,0.0158,0.1256,0.1898,0.199,0.1049,0.1624,0.1402,0.0,0.0294,0.1997,0.1907,0.15,0.0579,0.0307,0.0,0.6193,0.6048,0.1012,0.0997,0
0.0409,0.2227,0.215,0.2541,0.274,0.1062,0.0,0.0,0.0158,0.1255,0.1896,0.1988,0.1052,0.1621,0.1403,0.0,0.0293,0.1994,0.1904,0.1496,0.0578,0.031,0.0,0.6196,0.6049,0.1011,0.0997,0
0.041,0.2227,0.215,0.2542,0.2742,0.1062,0.0,0.0,0.0157,0.1256,0.1899,0.1989,0.1055,0.1621,0.1406,0.0,0.0293,0.1994,0.1903,0.1493,0.0578,0.0315,0.0,0.6201,0.6051,0.1012,0.0998,0
0.041,0.2231,0.2155,0.2542,0.2743,0.106,0.0,0.0,0.0157,0.1257,0.1932,0.2024,0.1058,0.1622,0.1421,0.0,0.0293,0.1995,0.1902,0.1489,0.0577,0.0318,0.0,0.6233,0.6072,0.1015,0.1001,0
0.0412,0.2246,0.2171,0.2544,0.2744,0.1058,0.0,0.0,0.0156,0.1255,0.1978,0.2074,0.1061,0.1623,0.1449,0.0,0.0291,0.1994,0.1902,0.148,0.0575,0.0321,0.0,0.6318,0.6163,0.1017,0.1003,0
0.0413,0.2255,0.2181,0.2546,0.2745,0.1057,0.0,0.0,0.0155,0.1253,0.2074,0.2179,0.1065,0.1625,0.1488,0.0,0.0291,0.1992,0.19,0.1466,0.057,0.0324,0.0,0.6398,0.6247,0.102,0.1005,0
0.0414,0.2266,0.2196,0.2547,0.2744,0.1055,0.0,0.0,0.0153,0.1249,0.2141,0.2257,0.1067,0.1628,0.1541,0.0,0.0291,0.199,0.1899,0.1452,0.0566,0.0325,0.0,0.6443,0.6303,0.1022,0.1008,0
0.0416,0.2342,0.2296,0.2549,0.2744,0.105,0.0,0.0,0.0152,0.1245,0.2237,0.2355,0.1073,0.163,0.162,0.0,0.0289,0.1988,0.1899,0.1434,0.0561,0.0325,0.0,0.6506,0.6373,0.1024,0.101,0
0.0416,0.2363,0.2323,0.255,0.2743,0.1044,0.0,0.0,0.015,0.1242,0.2288,0.2404,0.1076,0.1641,0.1654,0.0,0.0288,0.1989,0.1902,0.1423,0.0556,0.0326,0.0,0.6534,0.6401,0.1029,0.1015,0
0.0415,0.2377,0.2339,0.2551,0.2742,0.1038,0.0,0.0,0.0148,0.1237,0.2371,0.2485,0.108,0.1648,0.1686,0.0,0.0287,0.199,0.1905,0.1397,0.0549,0.0327,0.0,0.6616,0.6472,0.1032,0.1019,0
0.0417,0.2455,0.2412,0.2556,0.2743,0.1031,0.0,0.0,0.0146,0.1231,0.2428,0.2541,0.1086,0.1647,0.1722,0.0,0.0283,0.1988,0.1905,0.1357,0.0543,0.0328,0.0,0.6736,0.6598,0.1035,0.1022,0
0.0419,0.255,0.25,0.2569,0.2745,0.1015,0.0,0.0,0.0144,0.1226,0.2456,0.2568,0.1092,0.1633,0.1758,0.0,0.0279,0.1984,0.1905,0.1323,0.0538,0.0328,0.0,0.679,0.6655,0.1037,0.1023,0
0.0425,0.2768,0.2738,0.2596,0.2749,0.0999,0.0,0.0,0.0142,0.1218,0.2485,0.2595,0.1105,0.1566,0.1836,0.0,0.0275,0.1952,0.1896,0.1262,0.0533,0.0328,0.0,0.686,0.6729,0.1037,0.1023,0
0.0431,0.2837,0.2811,0.2608,0.2751,0.0972,0.0,0.0,0.014,0.1196,0.2605,0.2713,0.1112,0.1526,0.1917,0.0,0.0271,0.1939,0.189,0.1182,0.0526,0.0329,0.0,0.6981,0.6849,0.1038,0.1022,0
0.0436,0.2881,0.2854,0.2615,0.275,0.0946,0.0,0.0,0.0138,0.1174,0.2723,0.2811,0.1117,0.1491,0.2033,0.0,0.0265,0.192,0.1876,0.1118,0.0514,0.033,0.0,0.7092,0.695,0.1039,0.1021,0
0.0455,0.2989,0.2963,0.262,0.2747,0.0926,0.0,0.0,0.0136,0.1157,0.2793,0.2861,0.113,0.1413,0.2125,0.0,0.0249,0.1875,0.1828,0.1086,0.0505,0.0332,0.0,0.7202,0.7047,0.104,0.102,0
0.048,0.3067,0.3048,0.2618,0.2679,0.0905,0.0,0.0,0.0134,0.1133,0.2848,0.289,0.1139,0.1321,0.225,0.0,0.0184,0.1837,0.1777,0.1039,0.05,0.0335,0.0,0.7326,0.7158,0.1053,0.1023,0
0.0492,0.3098,0.3081,0.2595,0.2601,0.0892,0.0,0.0,0.0132,0.1114,0.2876,0.2907,0.1145,0.1287,0.2293,0.0,0.0158,0.1816,0.1745,0.1016,0.0495,0.034,0.0,0.7378,0.7203,0.1061,0.1025,0
0.0502,0.3116,0.31,0.2562,0.2531,0.088,0.0,0.0,0.0131,0.1085,0.2922,0.2935,0.115,0.1259,0.2342,0.0,0.0135,0.1767,0.1691,0.099,0.0489,0.0343,0.0,0.7436,0.727,0.107,0.1028,0
0.0515,0.3154,0.3135,0.2542,0.2491,0.0872,0.0,0.0,0.0129,0.1068,0.297,0.2971,0.1155,0.1233,0.241,0.0,0.0122,0.1712,0.1628,0.0971,0.0485,0.0346,0.0,0.7472,0.7312,0.1089,0.1032,0
0.0557,0.3363,0.3341,0.252,0.2449,0.0864,0.0,0.0,0.0128,0.1045,0.3063,0.3035,0.1159,0.1158,0.2525,0.0,0.011,0.1619,0.1521,0.0922,0.0481,0.0348,0.0,0.753,0.737,0.1096,0.1033,0
0.0658,0.3749,0.3767,0.2498,0.2428,0.0843,0.0,0.0,0.0128,0.1025,0.3131,0.3076,0.1166,0.1027,0.267,0.0,0.0105,0.1498,0.1376,0.0829,0.0476,0.0352,0.0,0.7617,0.744,0.1098,0.1029,0
0.0789,0.3937,0.3929,0.2491,0.242,0.0833,0.0,0.0,0.0128,0.1014,0.3161,0.3098,0.1192,0.0943,0.277,0.0,0.0102,0.1395,0.1277,0.0787,0.0472,0.0357,0.0,0.7656,0.748,0.1096,0.1015,0
0.0954,0.446,0.4454,0.249,0.2418,0.0824,0.0,0.0,0.0129,0.1006,0.3176,0.3112,0.1252,0.0859,0.2951,0.0,0.0102,0.1255,0.1167,0.0746,0.0469,0.0359,0.0,0.7675,0.75,0.1081,0.0985,0
0.1246,0.4683,0.467,0.2516,0.2469,0.0812,0.0,0.0,0.0132,0.1001,0.3179,0.3119,0.1364,0.0781,0.3045,0.0,0.0107,0.1178,0.1105,0.0723,0.0468,0.0358,0.0,0.7675,0.7509,0.1027,0.0929,0
0.1526,0.5311,0.5294,0.2698,0.266,0.0788,0.0,0.0,0.0135,0.1001,0.3171,0.3121,0.1545,0.0668,0.3086,0.0,0.011,0.1114,0.1047,0.0692,0.0471,0.0356,0.0,0.7658,0.751,0.0916,0.0822,0
0.1718,0.5949,0.588,0.2799,0.276,0.0773,0.0,0.0,0.014,0.1022,0.316,0.3121,0.1665,0.0578,0.3087,0.0,0.0138,0.101,0.0952,0.0666,0.0475,0.0352,0.0,0.7617,0.7503,0.0811,0.0724,0
0.186,0.6169,0.6102,0.2847,0.2804,0.076,0.0,0.0,0.0144,0.105,0.3152,0.312,0.1714,0.0512,0.3089,0.0,0.0155,0.092,0.0861,0.0611,0.0479,0.0346,0.0,0.7508,0.7416,0.0732,0.0647,0
0.192,0.6249,0.6199,0.2902,0.2837,0.0753,0.0,0.0,0.015,0.1127,0.3012,0.3062,0.1743,0.0483,0.3038,0.0,0.0162,0.0865,0.0815,0.0592,0.0486,0.0305,0.0,0.7064,0.7042,0.0684,0.0603,0
0.1991,0.5982,0.5951,0.3024,0.293,0.0753,0.0,0.0,0.0164,0.1201,0.2547,0.2598,0.1761,0.0466,0.2873,0.0,0.0164,0.0831,0.0786,0.0585,0.0525,0.0263,0.0,0.6537,0.6474,0.0647,0.0571,0
0.2035,0.531,0.5234,0.3136,0.3062,0.0865,0.0,0.0,0.0221,0.1379,0.1899,0.1967,0.177,0.0461,0.2133,0.0,0.0162,0.0812,0.077,0.0694,0.0646,0.0201,0.0,0.5752,0.5739,0.06,0.0536,0
0.2158,0.512,0.5034,0.3204,0.3132,0.0956,0.0,0.0,0.03,0.148,0.1601,0.1702,0.1772,0.0457,0.1926,0.0,0.0157,0.0773,0.0752,0.0757,0.0794,0.0142,0.0003,0.4986,0.512,0.0556,0.0505,0
0.2169,0.4714,0.4571,0.3266,0.3165,0.1118,0.0,0.0,0.034,0.1633,0.1364,0.1537,0.1584,0.0459,0.1778,0.0,0.0146,0.0696,0.073,0.0795,0.0843,0.0109,0.0345,0.4033,0.4413,0.0503,0.0465,0
0.2105,0.4342,0.4227,0.3299,0.3176,0.121,0.0,0.0,0.0376,0.1797,0.1159,0.1378,0.1514,0.0475,0.166,0.0002,0.0122,0.0641,0.0718,0.0881,0.0871,0.0091,0.0751,0.3139,0.3716,0.0468,0.0437,0
0.2084,0.3942,0.3893,0.3316,0.3179,0.1394,0.0,0.0,0.0449,0.1877,0.1008,0.1175,0.1474,0.0497,0.1609,0.0007,0.0106,0.0598,0.0691,0.0947,0.0931,0.0078,0.0855,0.2339,0.2902,0.0445,0.0418,0
0.2078,0.3728,0.3687,0.3328,0.3173,0.1535,0.0,0.0,0.0557,0.192,0.0888,0.1057,0.143,0.0523,0.1585,0.0015,0.0095,0.0543,0.0651,0.0981,0.0963,0.0069,0.0919,0.1542,0.2379,0.0423,0.0401,0
0.2197,0.3637,0.3602,0.3551,0.3157,0.1606,0.0,0.0,0.0628,0.1989,0.0795,0.0998,0.1393,0.0538,0.1576,0.0064,0.0086,0.047,0.0616,0.1004,0.0984,0.0062,0.1577,0.1108,0.2119,0.04,0.0384,0
0.2286,0.3577,0.3547,0.3634,0.3144,0.1652,0.0,0.0,0.0704,0.2118,0.0716,0.0935,0.1366,0.0554,0.1575,0.0098,0.0078,0.0419,0.0583,0.1026,0.1008,0.0057,0.1761,0.0365,0.1409,0.0375,0.0365,0
0.239,0.3544,0.3519,0.3697,0.3051,0.1817,0.0,0.0025,0.0781,0.2243,0.0636,0.0857,0.1319,0.0563,0.1599,0.0152,0.0071,0.0357,0.0523,0.1036,0.1048,0.0052,0.2021,0.0111,0.1059,0.0347,0.0343,0
0.2474,0.3523,0.3503,0.3831,0.2998,0.1977,0.0,0.0705,0.0857,0.2446,0.0578,0.0798,0.1279,0.0568,0.1638,0.0179,0.0065,0.0301,0.0454,0.1042,0.1064,0.0047,0.2433,-0.0015,0.0385,0.0314,0.0312,0
0.2506,0.3154,0.3198,0.3955,0.2974,0.2301,0.0259,0.1337,0.0906,0.2621,0.0535,0.0744,0.117,0.0578,0.1633,0.02,0.006,0.0267,0.0411,0.1053,0.1075,0.0043,0.26,-0.0077,0.0138,0.0285,0.0283,0
0.2552,0.3059,0.3119,0.3999,0.296,0.2708,0.0457,0.1543,0.0974,0.2736,0.0509,0.0696,0.1126,0.0583,0.1621,0.0211,0.0055,0.0243,0.0368,0.106,0.1085,0.004,0.261,-0.0102,0.0017,0.0266,0.0264,0
0.2657,0.3039,0.3087,0.402,0.2953,0.2858,0.0574,0.1652,0.1017,0.28,0.0488,0.0661,0.108,0.0586,0.1568,0.0214,0.0051,0.0226,0.0336,0.1063,0.1092,0.0036,0.2519,-0.0107,-0.0041,0.0251,0.0248,0
0.2692,0.2969,0.3003,0.402,0.2948,0.3399,0.1112,0.2023,0.1109,0.286,0.0461,0.0612,0.1043,0.0593,0.1479,0.0215,0.0047,0.0215,0.0316,0.1095,0.11,0.0034,0.2406,-0.0104,-0.0069,0.024,0.0237,0
0.2986,0.2915,0.293,0.4031,0.2997,0.3787,0.1791,0.2682,0.1221,0.302,0.0437,0.0569,0.0997,0.0606,0.1437,0.0211,0.0043,0.0205,0.0294,0.1107,0.1106,0.0031,0.2337,-0.0098,-0.0081,0.0231,0.0228,0
0.335,0.2896,0.2905,0.4149,0.3405,0.4466,0.2183,0.2963,0.1553,0.3261,0.0413,0.0523,0.0979,0.0615,0.1395,0.016,0.0039,0.0196,0.0273,0.1118,0.1124,0.0028,0.1979,-0.0092,-0.0083,0.0223,0.0218,0
0.3684,0.3217,0.3274,0.4207,0.3815,0.522,0.2477,0.309,0.1838,0.3393,0.04,0.0474,0.0975,0.0606,0.1383,0.0125,0.0053,0.0188,0.0239,0.1119,0.1265,0.0026,0.1051,-0.0085,-0.0081,0.0216,0.021,0
0.3801,0.3258,0.325,0.4229,0.3949,0.5473,0.2814,0.3166,0.2006,0.345,0.0361,0.0385,0.0972,0.0545,0.1255,0.0103,0.007,0.0181,0.0216,0.1118,0.1839,0.0024,0.0772,-0.0079,-0.0077,0.021,0.0203,0
0.3862,0.3108,0.3025,0.419,0.3983,0.5555,0.296,0.3515,0.2115,0.3482,0.0318,0.0331,0.0968,0.0513,0.1126,0.009,0.0079,0.0175,0.0203,0.1123,0.2111,0.0022,0.0615,-0.0073,-0.0072,0.021,0.0201,0
0.3852,0.2482,0.242,0.3732,0.3536,0.5611,0.3591,0.408,0.2481,0.3499,0.0282,0.0293,0.0947,0.0499,0.1065,0.008,0.0083,0.0171,0.0195,0.1234,0.2295,0.002,0.0534,-0.0067,-0.0067,0.0212,0.0202,0
0.3512,0.2132,0.2104,0.357,0.3371,0.564,0.3778,0.4285,0.2598,0.3498,0.0252,0.0263,0.091,0.0495,0.0992,0.0073,0.0081,0.0167,0.0189,0.1406,0.2458,0.0019,0.0494,-0.0062,-0.0062,0.0217,0.0204,0
0.3555,0.2114,0.2142,0.3495,0.3232,0.5658,0.3873,0.4382,0.2733,0.3465,0.0232,0.0242,0.0894,0.0481,0.0964,0.0066,0.0078,0.0162,0.0182,0.1389,0.2549,0.0017,0.0671,-0.0057,-0.0058,0.0218,0.0204,0
0.3581,0.2211,0.2319,0.3456,0.3104,0.57,0.3918,0.44,0.2802,0.3454,0.0217,0.0227,0.0883,0.0438,0.0937,0.0061,0.0077,0.0156,0.0175,0.1259,0.2586,0.0016,0.0823,-0.0052,-0.0053,0.0215,0.02,0
0.4471,0.2504,0.26,0.3693,0.3062,0.5713,0.392,0.432,0.3354,0.3453,0.0206,0.0215,0.0882,0.0405,0.0826,0.0057,0.0072,0.015,0.0169,0.1225,0.2609,0.0014,0.1304,-0.0048,-0.0049,0.0207,0.0191,0
0.5695,0.3051,0.3127,0.4349,0.3548,0.5603,0.3967,0.4391,0.4065,0.3614,0.0195,0.0205,0.096,0.036,0.0766,0.0054,0.0067,0.0144,0.0162,0.1198,0.2805,0.0013,0.1446,-0.0044,-0.0045,0.0191,0.0176,0
0.6076,0.32,0.3246,0.4533,0.3665,0.558,0.409,0.456,0.429,0.3771,0.0185,0.0195,0.0984,0.0339,0.0725,0.0055,0.0063,0.0137,0.0155,0.1183,0.2858,0.0012,0.1557,-0.0041,-0.0041,0.0178,0.0165,0
0.6301,0.3275,0.3306,0.4629,0.3725,0.5565,0.4131,0.4611,0.449,0.393,0.0176,0.0187,0.1033,0.0326,0.0677,0.0057,0.0058,0.0131,0.015,0.118,0.3219,0.0011,0.1609,-0.0037,-0.0038,0.0168,0.0156,0
0.6894,0.3311,0.3336,0.4682,0.3757,0.5557,0.4392,0.4841,0.5041,0.4072,0.0168,0.0179,0.1096,0.0313,0.0642,0.0062,0.0053,0.0125,0.0144,0.118,0.3646,0.001,0.166,-0.0034,-0.0035,0.016,0.0148,0
0.708,0.3219,0.3238,0.4707,0.3769,0.5556,0.4565,0.4964,0.5246,0.4191,0.016,0.017,0.112,0.0304,0.0606,0.007,0.0049,0.012,0.0139,0.1181,0.3785,0.0009,0.1713,-0.0032,-0.0032,0.0153,0.0141,0
0.7515,0.3179,0.3199,0.4722,0.3753,0.5584,0.4736,0.5066,0.5746,0.4284,0.0144,0.0154,0.1136,0.0283,0.0566,0.0083,0.0042,0.011,0.0129,0.109,0.3855,0.0008,0.1749,-0.0027,-0.0027,0.014,0.0129,0
0.7786,0.3178,0.3197,0.4728,0.3804,0.5589,0.4773,0.5087,0.5911,0.4304,0.0137,0.0146,0.1136,0.0271,0.0557,0.0085,0.0038,0.0105,0.0124,0.0796,0.3679,0.0007,0.164,-0.0024,-0.0025,0.0133,0.0122,0
0.7971,0.3242,0.3238,0.4939,0.3997,0.5508,0.4794,0.5095,0.598,0.4348,0.0131,0.0139,0.1133,0.0263,0.0551,0.0084,0.0035,0.0101,0.0119,0.0714,0.3561,0.0007,0.1614,-0.0023,-0.0023,0.0128,0.0117,0
0.8043,0.3371,0.3351,0.5044,0.4071,0.4947,0.4804,0.5097,0.5843,0.4365,0.0125,0.0134,0.1126,0.0255,0.0586,0.008,0.0033,0.0097,0.0115,0.0607,0.2906,0.0006,0.1617,-0.0021,-0.0021,0.0122,0.0111,0
0.7727,0.3426,0.3419,0.5084,0.4082,0.4144,0.4715,0.5046,0.4982,0.4373,0.0122,0.0131,0.1121,0.0247,0.1066,0.0075,0.0034,0.0093,0.0112,0.0493,0.2458,0.0005,0.1824,-0.0019,-0.0019,0.0116,0.0106,0
0.685,0.3446,0.3443,0.5104,0.3784,0.3734,0.4139,0.4666,0.3769,0.4387,0.0122,0.0134,0.1101,0.0244,0.1221,0.007,0.0036,0.009,0.011,0.0442,0.2222,0.0005,0.2544,-0.0017,-0.0018,0.0112,0.0103,0
0.5853,0.3457,0.346,0.5102,0.3221,0.2911,0.3938,0.4376,0.2735,0.4537,0.0126,0.0176,0.1094,0.0244,0.1849,0.0119,0.0034,0.0087,0.0109,0.041,0.2046,0.0005,0.3084,-0.0016,-0.0016,0.011,0.0101,0
0.4925,0.3476,0.357,0.4971,0.2908,0.2468,0.3648,0.4047,0.2224,0.4604,0.0155,0.027,0.1093,0.0245,0.2179,0.0475,0.0032,0.0084,0.0109,0.0389,0.1974,0.0004,0.3371,-0.0015,-0.0015,0.011,0.01,0
0.4597,0.3482,0.3601,0.4895,0.2539,0.19,0.3509,0.3914,0.1935,0.4676,0.0186,0.0346,0.1095,0.025,0.2332,0.0683,0.003,0.0082,0.0112,0.0378,0.1988,0.0004,0.4047,-0.0013,-0.0014,0.0112,0.0102,0
0.396,0.3474,0.3612,0.4776,0.2316,0.1707,0.3005,0.3832,0.159,0.4701,0.024,0.0479,0.1092,0.0283,0.2636,0.0779,0.0028,0.0081,0.0116,0.0369,0.1917,0.0003,0.4342,-0.0012,-0.0013,0.0115,0.0106,0
0.3504,0.3463,0.3615,0.4723,0.215,0.1666,0.2827,0.3751,0.144,0.4723,0.0274,0.0543,0.109,0.0326,0.2727,0.0941,0.0026,0.0079,0.0121,0.0363,0.1898,0.0003,0.4684,-0.0011,-0.0012,0.012,0.0111,0
0.3328,0.3454,0.3613,0.4697,0.208,0.1634,0.2738,0.3686,0.1362,0.4733,0.0302,0.0589,0.1089,0.0352,0.2772,0.0998,0.0024,0.0078,0.0125,0.0358,0.1884,0.0003,0.4806,-0.001,-0.0011,0.0125,0.0115,0
0.3235,0.3195,0.3367,0.4686,0.2042,0.1924,0.2768,0.3792,0.1322,0.4749,0.0317,0.0611,0.1086,0.0424,0.2467,0.1031,0.0022,0.0077,0.013,0.0358,0.1877,0.0003,0.4907,-0.001,-0.001,0.013,0.012,0
0.3186,0.3124,0.3298,0.4675,0.2026,0.2339,0.2796,0.3817,0.1304,0.4705,0.0326,0.0622,0.103,0.0449,0.2392,0.1043,0.002,0.0075,0.0132,0.0354,0.1739,0.0002,0.4786,-0.0009,-0.0009,0.0134,0.0123,0
0.3165,0.3085,0.326,0.4599,0.2022,0.2945,0.2831,0.3827,0.1404,0.4694,0.033,0.0621,0.1005,0.0463,0.2015,0.1044,0.0019,0.0073,0.0133,0.0352,0.1705,0.0002,0.4405,-0.0008,-0.0008,0.0136,0.0126,0
0.3157,0.3061,0.323,0.4173,0.2015,0.3143,0.3114,0.3851,0.1491,0.4685,0.0329,0.0561,0.0968,0.0469,0.187,0.1011,0.0017,0.0071,0.0132,0.035,0.1739,0.0002,0.4276,-0.0007,-0.0007,0.0138,0.0127,0
0.3164,0.2668,0.2768,0.3963,0.1997,0.3544,0.3579,0.405,0.1707,0.4674,0.032,0.0474,0.0918,0.0476,0.1487,0.0976,0.0016,0.0069,0.0129,0.0351,0.1748,0.0002,0.4022,-0.0007,-0.0007,0.0139,0.0128,0
0.316,0.2395,0.2516,0.3874,0.199,0.4025,0.3797,0.4194,0.1829,0.4384,0.0289,0.037,0.0846,0.0484,0.0986,0.0961,0.0014,0.0067,0.0127,0.0357,0.1779,0.0002,0.3681,-0.0006,-0.0006,0.0139,0.0128,0
0.2684,0.2145,0.2232,0.3759,0.1987,0.4568,0.3757,0.4244,0.1882,0.414,0.0254,0.0307,0.0763,0.0489,0.0766,0.0712,0.0013,0.0065,0.0124,0.0398,0.1791,0.0001,0.3451,-0.0006,-0.0006,0.0137,0.0126,0
0.245,0.2051,0.2132,0.3716,0.1997,0.4668,0.3735,0.4268,0.191,0.4033,0.0224,0.0264,0.0732,0.0491,0.0618,0.0643,0.0012,0.0063,0.0122,0.0451,0.1938,0.0001,0.3271,-0.0005,-0.0005,0.0134,0.0124,0
0.2297,0.1998,0.2077,0.3698,0.2088,0.4739,0.3708,0.4269,0.1925,0.3982,0.0204,0.0237,0.0716,0.0493,0.0531,0.0607,0.0011,0.0062,0.012,0.0513,0.2003,0.0001,0.3024,-0.0005,-0.0005,0.0131,0.0121,0
0.2254,0.1961,0.2045,0.3768,0.2468,0.4855,0.3716,0.4274,0.2083,0.3957,0.0187,0.0214,0.0708,0.0494,0.0458,0.0585,0.001,0.0061,0.0118,0.0591,0.2104,0.0001,0.254,-0.0004,-0.0004,0.0128,0.0118,0
0.2855,0.194,0.2027,0.3832,0.267,0.546,0.3801,0.4279,0.2653,0.3941,0.0175,0.0198,0.0703,0.0492,0.0422,0.0541,0.0009,0.006,0.0115,0.062,0.2135,0.0001,0.2119,-0.0004,-0.0004,0.0124,0.0115,0
0.3865,0.193,0.2017,0.3908,0.33,0.5869,0.4428,0.4655,0.34,0.3781,0.0167,0.0187,0.0699,0.0486,0.0404,0.0357,0.0009,0.0059,0.0112,0.0629,0.1926,0.0001,0.1166,-0.0004,-0.0004,0.012,0.0111,0
0.5094,0.1972,0.2047,0.4311,0.3759,0.6029,0.5086,0.5061,0.4337,0.3739,0.0159,0.0177,0.0702,0.0449,0.0399,0.0214,0.0008,0.0058,0.0107,0.0597,0.1875,0.0001,0.0833,-0.0003,-0.0003,0.0115,0.0106,0
0.5568,0.202,0.2095,0.4384,0.3923,0.6109,0.5296,0.5194,0.4694,0.372,0.0154,0.017,0.0736,0.0427,0.0419,0.0133,0.001,0.0057,0.0103,0.0586,0.1848,0.0001,0.0648,-0.0003,-0.0003,0.011,0.0102,0
0.5799,0.2095,0.216,0.435,0.4006,0.5667,0.536,0.5262,0.4865,0.3709,0.0149,0.0164,0.0791,0.0414,0.0524,0.0095,0.0016,0.0056,0.0099,0.0578,0.1834,0.0,0.0474,-0.0003,-0.0003,0.0106,0.0098,0
0.5928,0.2129,0.2193,0.4287,0.4046,0.5403,0.5376,0.5294,0.4952,0.3669,0.0147,0.016,0.082,0.0405,0.0696,0.0072,0.0037,0.0056,0.0095,0.0563,0.1785,0.0,0.0381,-0.0002,-0.0002,0.0102,0.0094,0
0.5445,0.214,0.2204,0.4042,0.3936,0.5138,0.5128,0.5172,0.4441,0.3584,0.0145,0.0157,0.0836,0.0399,0.0752,0.0058,0.005,0.0056,0.0092,0.0554,0.1773,0.0,0.0304,-0.0002,-0.0002,0.0099,0.0092,0
