mouthRight,0.02659734
mouthUpperUp_R,0.2613286
mouthPress_L,0.01717954
mouthLowerDown_L,0.9120729
mouthRollUpper,0.01751611
mouthRollLower,0.006011443
mouthStretch_R,0.1699429
mouthDimple_L,0.0748859
mouthUpperUp_L,0.2519715
mouthShrugLower,0.001196919
jawLeft,0
mouthPucker,0.009434783
mouthShrugUpper,0.09929478
mouthFrown_L,-7.31629e-06
jawForward,0.2501294
mouthLowerDown_R,0.8917298
mouthStretch_L,0.1620469
jawRight,0.03659764
mouthFrown_R,1.094508e-05
mouthFunnel,0.08020806
jawOpen,0.2733241
mouthSmile_R,0.9525758
mouthLeft,0
mouthPress_R,0.01237351
mouthClose,0.006878546
mouthDimple_R,0.07070145
mouthSmile_L,0.9598524
Bite,5.39968
Chew,-2.89404
mouthRight,0.02582774
mouthUpperUp_R,0.2558015
mouthPress_L,0.017182
mouthLowerDown_L,0.9116047
mouthRollUpper,0.01757784
mouthRollLower,0.00611138
mouthStretch_R,0.1851917
mouthDimple_L,0.0749892
mouthUpperUp_L,0.2486827
mouthShrugLower,0.001198494
jawLeft,0
mouthPucker,0.009655148
mouthShrugUpper,0.09707309
mouthFrown_L,-6.733241e-06
jawForward,0.2506792
mouthLowerDown_R,0.8913553
mouthStretch_L,0.1809289
jawRight,0.03661183
mouthFrown_R,1.007284e-05
mouthFunnel,0.08432463
jawOpen,0.2903669
mouthSmile_R,0.9521319
mouthLeft,0
mouthPress_R,0.01243027
mouthClose,0.00704403
mouthDimple_R,0.07067247
mouthSmile_L,0.9596142
Bite,5.44979
Chew,-2.88931
mouthRight,0.02253782
mouthUpperUp_R,0.2525694
mouthPress_L,0.01718025
mouthLowerDown_L,0.911019
mouthRollUpper,0.01767623
mouthRollLower,0.006214208
mouthStretch_R,0.1898852
mouthDimple_L,0.0750013
mouthUpperUp_L,0.2472501
mouthShrugLower,0.001203736
jawLeft,0
mouthPucker,0.009935146
mouthShrugUpper,0.09611926
mouthFrown_L,-6.196656e-06
jawForward,0.2508726
mouthLowerDown_R,0.8908869
mouthStretch_L,0.1863201
jawRight,0.0364127
mouthFrown_R,9.270119e-06
mouthFunnel,0.08765768
jawOpen,0.2981451
mouthSmile_R,0.9507065
mouthLeft,0
mouthPress_R,0.01247926
mouthClose,0.007254221
mouthDimple_R,0.07033652
mouthSmile_L,0.9591873
Bite,5.46632
Chew,-2.88521
mouthRight,0.02112056
mouthUpperUp_R,0.2523508
mouthPress_L,0.01712104
mouthLowerDown_L,0.9106234
mouthRollUpper,0.0177045
mouthRollLower,0.006238526
mouthStretch_R,0.1921237
mouthDimple_L,0.07495521
mouthUpperUp_L,0.2475494
mouthShrugLower,0.00119902
jawLeft,0
mouthPucker,0.01008898
mouthShrugUpper,0.09575246
mouthFrown_L,-5.702832e-06
jawForward,0.2494034
mouthLowerDown_R,0.8904921
mouthStretch_L,0.1889891
jawRight,0.03608409
mouthFrown_R,8.531365e-06
mouthFunnel,0.08911205
jawOpen,0.2995496
mouthSmile_R,0.949931
mouthLeft,0
mouthPress_R,0.01250614
mouthClose,0.00734395
mouthDimple_R,0.06995985
mouthSmile_L,0.9588001
Bite,5.47169
Chew,-2.88336
mouthRight,0.02013364
mouthUpperUp_R,0.2521314
mouthPress_L,0.01698063
mouthLowerDown_L,0.910248
mouthRollUpper,0.01770499
mouthRollLower,0.006205118
mouthStretch_R,0.192999
mouthDimple_L,0.07457121
mouthUpperUp_L,0.2475617
mouthShrugLower,0.001181275
jawLeft,0
mouthPucker,0.01015224
mouthShrugUpper,0.09569501
mouthFrown_L,-5.248362e-06
jawForward,0.247413
mouthLowerDown_R,0.8900653
mouthStretch_L,0.1899867
jawRight,0.03582899
mouthFrown_R,7.851483e-06
mouthFunnel,0.08977088
jawOpen,0.2999192
mouthSmile_R,0.9492878
mouthLeft,0
mouthPress_R,0.01245325
mouthClose,0.007395143
mouthDimple_R,0.06907831
mouthSmile_L,0.9584259
Bite,5.47306
Chew,-2.88252
mouthRight,0.01958726
mouthUpperUp_R,0.2566704
mouthPress_L,0.01671822
mouthLowerDown_L,0.9103665
mouthRollUpper,0.01762668
mouthRollLower,0.006104804
mouthStretch_R,0.1928088
mouthDimple_L,0.0733868
mouthUpperUp_L,0.2508797
mouthShrugLower,0.001149252
jawLeft,0
mouthPucker,0.01012783
mouthShrugUpper,0.09592777
mouthFrown_L,-4.830109e-06
jawForward,0.2427354
mouthLowerDown_R,0.890123
mouthStretch_L,0.1891005
jawRight,0.03562022
mouthFrown_R,7.225783e-06
mouthFunnel,0.08990092
jawOpen,0.2902742
mouthSmile_R,0.9488369
mouthLeft,0
mouthPress_R,0.01230403
mouthClose,0.007353384
mouthDimple_R,0.06597599
mouthSmile_L,0.9581574
Bite,5.46254
Chew,-2.88249
mouthRight,0.01929939
mouthUpperUp_R,0.2579314
mouthPress_L,0.01646596
mouthLowerDown_L,0.9106457
mouthRollUpper,0.01755138
mouthRollLower,0.005971209
mouthStretch_R,0.1798393
mouthDimple_L,0.07241757
mouthUpperUp_L,0.251623
mouthShrugLower,0.001111464
jawLeft,0
mouthPucker,0.01003273
mouthShrugUpper,0.09635288
mouthFrown_L,-4.445188e-06
jawForward,0.2381117
mouthLowerDown_R,0.8902701
mouthStretch_L,0.1739181
jawRight,0.03555391
mouthFrown_R,6.649946e-06
mouthFunnel,0.08841185
jawOpen,0.2825271
mouthSmile_R,0.9487835
mouthLeft,0
mouthPress_R,0.01213957
mouthClose,0.007272222
mouthDimple_R,0.06470602
mouthSmile_L,0.9581456
Bite,5.42717
Chew,-2.88425
mouthRight,0.01898823
mouthUpperUp_R,0.2588463
mouthPress_L,0.01622295
mouthLowerDown_L,0.9110085
mouthRollUpper,0.01746663
mouthRollLower,0.005831589
mouthStretch_R,0.1754702
mouthDimple_L,0.07161836
mouthUpperUp_L,0.2521414
mouthShrugLower,0.001072738
jawLeft,0
mouthPucker,0.009908613
mouthShrugUpper,0.09679278
mouthFrown_L,-4.090942e-06
jawForward,0.2359785
mouthLowerDown_R,0.8904939
mouthStretch_L,0.169256
jawRight,0.03540047
mouthFrown_R,6.119998e-06
mouthFunnel,0.08710482
jawOpen,0.2794131
mouthSmile_R,0.9488527
mouthLeft,0
mouthPress_R,0.01197563
mouthClose,0.007180616
mouthDimple_R,0.06378204
mouthSmile_L,0.9582232
Bite,5.41573
Chew,-2.88589
mouthRight,0.01879613
mouthUpperUp_R,0.2593124
mouthPress_L,0.0159837
mouthLowerDown_L,0.911377
mouthRollUpper,0.01737481
mouthRollLower,0.005685555
mouthStretch_R,0.1700596
mouthDimple_L,0.07031971
mouthUpperUp_L,0.2521413
mouthShrugLower,0.00103233
jawLeft,0
mouthPucker,0.009763994
mouthShrugUpper,0.09723496
mouthFrown_L,-3.764927e-06
jawForward,0.2339847
mouthLowerDown_R,0.8906931
mouthStretch_L,0.1642666
jawRight,0.03524318
mouthFrown_R,5.632283e-06
mouthFunnel,0.08534174
jawOpen,0.2768039
mouthSmile_R,0.9490588
mouthLeft,0
mouthPress_R,0.01180047
mouthClose,0.007087436
mouthDimple_R,0.06300886
mouthSmile_L,0.9583821
Bite,5.40343
Chew,-2.88804
mouthRight,0.01847921
mouthUpperUp_R,0.2596325
mouthPress_L,0.01578695
mouthLowerDown_L,0.9118839
mouthRollUpper,0.0173046
mouthRollLower,0.005563085
mouthStretch_R,0.1680054
mouthDimple_L,0.06951474
mouthUpperUp_L,0.2522201
mouthShrugLower,0.0009961562
jawLeft,0
mouthPucker,0.009646929
mouthShrugUpper,0.09763294
mouthFrown_L,-3.464892e-06
jawForward,0.2331668
mouthLowerDown_R,0.8911397
mouthStretch_L,0.1622617
jawRight,0.03498512
mouthFrown_R,5.183435e-06
