mouthRight,0.01559386
mouthUpperUp_R,0.086659
mouthPress_L,0.02778242
mouthLowerDown_L,0.03634509
mouthRollUpper,0.020592
mouthRollLower,0.03325942
mouthStretch_R,0.08042157
mouthDimple_L,0.07445091
mouthUpperUp_L,0.07949769
mouthShrugLower,0.1809626
jawLeft,0
mouthPucker,0.05791593
mouthShrugUpper,0.1342208
mouthFrown_L,0.03467453
jawForward,0.01126583
mouthLowerDown_R,0.02715955
mouthStretch_L,0.08082069
jawRight,0.04667725
mouthFrown_R,-0.001175793
mouthFunnel,0.04969018
jawOpen,0.005971811
mouthSmile_R,0.04000176
mouthLeft,2.419208e-05
mouthPress_R,0.0268225
mouthClose,0.002271946
mouthDimple_R,0.08969037
mouthSmile_L,0.001465343
Bite,3.1393
Chew,-2.76521
mouthRight,0.01493845
mouthUpperUp_R,0.08627702
mouthPress_L,0.02796131
mouthLowerDown_L,0.03609352
mouthRollUpper,0.02049995
mouthRollLower,0.0333031
mouthStretch_R,0.0792553
mouthDimple_L,0.07481839
mouthUpperUp_L,0.07929596
mouthShrugLower,0.1968642
jawLeft,0
mouthPucker,0.0576516
mouthShrugUpper,0.13422
mouthFrown_L,0.04566094
jawForward,0.01119613
mouthLowerDown_R,0.02701084
mouthStretch_L,0.08015601
jawRight,0.04646493
mouthFrown_R,-0.001082092
mouthFunnel,0.04951831
jawOpen,0.00587541
mouthSmile_R,0.02785583
mouthLeft,2.226416e-05
mouthPress_R,0.02697628
mouthClose,0.00224516
mouthDimple_R,0.08992239
mouthSmile_L,0.001348572
Bite,3.12616
Chew,-2.74378
mouthRight,0.01427198
mouthUpperUp_R,0.0860836
mouthPress_L,0.02818303
mouthLowerDown_L,0.03588422
mouthRollUpper,0.02038446
mouthRollLower,0.03337002
mouthStretch_R,0.07840066
mouthDimple_L,0.07535507
mouthUpperUp_L,0.07927749
mouthShrugLower,0.2037923
jawLeft,0
mouthPucker,0.05737416
mouthShrugUpper,0.1343753
mouthFrown_L,0.04838326
jawForward,0.01113406
mouthLowerDown_R,0.02689159
mouthStretch_L,0.07950526
jawRight,0.04626732
mouthFrown_R,-0.0009958581
mouthFunnel,0.04930497
jawOpen,0.005778683
mouthSmile_R,0.02472251
mouthLeft,2.048989e-05
mouthPress_R,0.02717905
mouthClose,0.002216454
mouthDimple_R,0.09035553
mouthSmile_L,0.001241104
Bite,3.1217
Chew,-2.73896
mouthRight,0.01360944
mouthUpperUp_R,0.08580261
mouthPress_L,0.02833988
mouthLowerDown_L,0.03565564
mouthRollUpper,0.02025549
mouthRollLower,0.0334463
mouthStretch_R,0.07764369
mouthDimple_L,0.07585998
mouthUpperUp_L,0.07918564
mouthShrugLower,0.2078304
jawLeft,0
mouthPucker,0.057163
mouthShrugUpper,0.1345287
mouthFrown_L,0.0498915
jawForward,0.01106309
mouthLowerDown_R,0.02675642
mouthStretch_L,0.07888371
jawRight,0.04612534
mouthFrown_R,-0.0009164962
mouthFunnel,0.049001
jawOpen,0.005684832
mouthSmile_R,0.02302023
mouthLeft,1.885701e-05
mouthPress_R,0.02731898
mouthClose,0.002189918
mouthDimple_R,0.09076305
mouthSmile_L,0.001142199
Bite,3.11849
Chew,-2.73653
mouthRight,0.01302052
mouthUpperUp_R,0.08581869
mouthPress_L,0.02863835
mouthLowerDown_L,0.03542323
mouthRollUpper,0.02010578
mouthRollLower,0.03359263
mouthStretch_R,0.07692857
mouthDimple_L,0.07675917
mouthUpperUp_L,0.07936695
mouthShrugLower,0.2205855
jawLeft,0
mouthPucker,0.05703071
mouthShrugUpper,0.1349632
mouthFrown_L,0.05017074
jawForward,0.01099809
mouthLowerDown_R,0.02662593
mouthStretch_L,0.07822213
jawRight,0.04597089
mouthFrown_R,-0.0008434588
mouthFunnel,0.04876564
jawOpen,0.005581812
mouthSmile_R,0.02254163
mouthLeft,1.735426e-05
mouthPress_R,0.02758713
mouthClose,0.002157929
mouthDimple_R,0.09169786
mouthSmile_L,0.001051176
Bite,3.11642
Chew,-2.73636
mouthRight,0.0124069
mouthUpperUp_R,0.08583426
mouthPress_L,0.02896333
mouthLowerDown_L,0.03520121
mouthRollUpper,0.0199455
mouthRollLower,0.0337455
mouthStretch_R,0.07625323
mouthDimple_L,0.0773892
mouthUpperUp_L,0.07956482
mouthShrugLower,0.226297
jawLeft,0
mouthPucker,0.05696762
mouthShrugUpper,0.1353063
mouthFrown_L,0.0499891
jawForward,0.01093618
mouthLowerDown_R,0.0264939
mouthStretch_L,0.07759186
jawRight,0.04582102
mouthFrown_R,-0.0007762419
mouthFunnel,0.04859712
jawOpen,0.005473052
mouthSmile_R,0.02243204
mouthLeft,1.597126e-05
mouthPress_R,0.0278825
mouthClose,0.002123008
mouthDimple_R,0.09229997
mouthSmile_L,0.000967406
Bite,3.11483
Chew,-2.73692
mouthRight,0.01180303
mouthUpperUp_R,0.08571693
mouthPress_L,0.0292308
mouthLowerDown_L,0.03504069
mouthRollUpper,0.01981193
mouthRollLower,0.03385215
mouthStretch_R,0.07576647
mouthDimple_L,0.07788549
mouthUpperUp_L,0.07963369
mouthShrugLower,0.2286862
jawLeft,0
mouthPucker,0.05714556
mouthShrugUpper,0.1353411
mouthFrown_L,0.04227334
jawForward,0.01087054
mouthLowerDown_R,0.02640912
mouthStretch_L,0.07713145
jawRight,0.04566012
mouthFrown_R,-0.0007143816
mouthFunnel,0.04845946
jawOpen,0.005379053
mouthSmile_R,0.0258972
mouthLeft,1.469848e-05
mouthPress_R,0.02812418
mouthClose,0.002095768
mouthDimple_R,0.09274056
mouthSmile_L,0.0008903117
Bite,3.12102
Chew,-2.75204
mouthRight,0.01139198
mouthUpperUp_R,0.08570702
mouthPress_L,0.0295282
mouthLowerDown_L,0.03488352
mouthRollUpper,0.01968157
mouthRollLower,0.03389252
mouthStretch_R,0.07525566
mouthDimple_L,0.07833676
mouthUpperUp_L,0.07972949
mouthShrugLower,0.2301158
jawLeft,0
mouthPucker,0.05724514
mouthShrugUpper,0.1353719
mouthFrown_L,0.04034068
jawForward,0.01080995
mouthLowerDown_R,0.026319
mouthStretch_L,0.07667188
jawRight,0.04551616
mouthFrown_R,-0.000657451
mouthFunnel,0.04830583
jawOpen,0.005282409
mouthSmile_R,0.02690786
mouthLeft,1.352713e-05
mouthPress_R,0.02840506
mouthClose,0.002064876
mouthDimple_R,0.09322474
mouthSmile_L,0.0008193611
Bite,3.12148
Chew,-2.75577
mouthRight,0.01108862
mouthUpperUp_R,0.08556531
mouthPress_L,0.02976743
mouthLowerDown_L,0.03475353
mouthRollUpper,0.01960592
