mouthRight,0.002301572
mouthUpperUp_R,0.3263679
mouthPress_L,0.02352283
mouthLowerDown_L,0.6109554
mouthRollUpper,0.005097039
mouthRollLower,0.006864883
mouthStretch_R,0.1135136
mouthDimple_L,0.09424125
mouthUpperUp_L,0.3722366
mouthShrugLower,0.007636484
jawLeft,0.01138557
mouthPucker,0.009381761
mouthShrugUpper,0.1273403
mouthFrown_L,0
jawForward,0.07507384
mouthLowerDown_R,0.5642184
mouthStretch_L,0.1274542
jawRight,0
mouthFrown_R,0
mouthFunnel,0.03830881
jawOpen,0.06803901
mouthSmile_R,0.9347402
mouthLeft,0.001362916
mouthPress_R,0.01985208
mouthClose,0.001982377
mouthDimple_R,0.06928371
mouthSmile_L,0.9500777
Bite,4.4748
Chew,-2.94095
mouthRight,0.002119329
mouthUpperUp_R,0.3217818
mouthPress_L,0.02357062
mouthLowerDown_L,0.6059497
mouthRollUpper,0.005173475
mouthRollLower,0.006911271
mouthStretch_R,0.1129522
mouthDimple_L,0.09355874
mouthUpperUp_L,0.3668561
mouthShrugLower,0.007678236
jawLeft,0.01105902
mouthPucker,0.009494514
mouthShrugUpper,0.1282065
mouthFrown_L,0
jawForward,0.07504009
mouthLowerDown_R,0.5592052
mouthStretch_L,0.1265076
jawRight,0
mouthFrown_R,0
mouthFunnel,0.03857777
jawOpen,0.0675467
mouthSmile_R,0.9313576
mouthLeft,0.001572343
mouthPress_R,0.01985109
mouthClose,0.002009924
mouthDimple_R,0.06885272
mouthSmile_L,0.9472892
Bite,4.46267
Chew,-2.94042
mouthRight,0.001951064
mouthUpperUp_R,0.3187667
mouthPress_L,0.02361665
mouthLowerDown_L,0.6034406
mouthRollUpper,0.005231782
mouthRollLower,0.006957859
mouthStretch_R,0.1112418
mouthDimple_L,0.09198561
mouthUpperUp_L,0.3645528
mouthShrugLower,0.007775666
jawLeft,0.01073857
mouthPucker,0.009677591
mouthShrugUpper,0.130786
mouthFrown_L,0
jawForward,0.07493554
mouthLowerDown_R,0.5567367
mouthStretch_L,0.1233411
jawRight,0
mouthFrown_R,0
