mouthRight,0
mouthUpperUp_R,0.03432834
mouthPress_L,0.01459644
mouthLowerDown_L,0.3790992
mouthRollUpper,0.06293398
mouthRollLower,0.04493893
mouthStretch_R,0.1355372
mouthDimple_L,0.02172429
mouthUpperUp_L,0.04033148
mouthShrugLower,0.01449354
jawLeft,1.322704e-06
mouthPucker,0.153064
mouthShrugUpper,0.1826966
mouthFrown_L,7.005195e-07
jawForward,0.05593861
mouthLowerDown_R,0.3427956
mouthStretch_L,0.1524361
jawRight,0.03941428
mouthFrown_R,0.0001868694
mouthFunnel,0.1376612
jawOpen,0.1630226
mouthSmile_R,0.05080836
mouthLeft,0.03411566
mouthPress_R,0.01131083
mouthClose,0.04800569
mouthDimple_R,0.01640258
mouthSmile_L,0.102939
Bite,4.01964
Chew,-2.50783
mouthRight,0
mouthUpperUp_R,0.03403041
mouthPress_L,0.01457314
mouthLowerDown_L,0.3788967
mouthRollUpper,0.06314635
mouthRollLower,0.0444726
mouthStretch_R,0.135636
mouthDimple_L,0.02096334
mouthUpperUp_L,0.03974615
mouthShrugLower,0.01406669
jawLeft,1.217295e-06
mouthPucker,0.1524259
mouthShrugUpper,0.1877273
mouthFrown_L,6.446937e-07
jawForward,0.05512221
mouthLowerDown_R,0.3440157
mouthStretch_L,0.152524
jawRight,0.03886733
mouthFrown_R,0.0001719923
mouthFunnel,0.1381464
jawOpen,0.1635824
mouthSmile_R,0.05112095
mouthLeft,0.03405201
mouthPress_R,0.01131876
mouthClose,0.04869017
mouthDimple_R,0.01587187
mouthSmile_L,0.1042279
Bite,4.02206
Chew,-2.50797
mouthRight,0
mouthUpperUp_R,0.03371011
mouthPress_L,0.01458099
mouthLowerDown_L,0.3768409
mouthRollUpper,0.06344838
mouthRollLower,0.04412103
mouthStretch_R,0.1358742
mouthDimple_L,0.02028728
mouthUpperUp_L,0.03912636
mouthShrugLower,0.01368883
jawLeft,1.120287e-06
mouthPucker,0.1521622
mouthShrugUpper,0.1887231
mouthFrown_L,5.933168e-07
jawForward,0.05441134
mouthLowerDown_R,0.3442765
mouthStretch_L,0.1526173
jawRight,0.03842226
mouthFrown_R,0.0001582939
mouthFunnel,0.1386981
jawOpen,0.1640388
mouthSmile_R,0.04886249
mouthLeft,0.03380211
mouthPress_R,0.01133646
mouthClose,0.04940638
mouthDimple_R,0.01539867
mouthSmile_L,0.09932478
Bite,4.02133
Chew,-2.50725
mouthRight,0
mouthUpperUp_R,0.03353368
mouthPress_L,0.01458392
mouthLowerDown_L,0.371781
mouthRollUpper,0.0637373
mouthRollLower,0.04380238
mouthStretch_R,0.1363141
mouthDimple_L,0.01975174
mouthUpperUp_L,0.03867892
mouthShrugLower,0.01334246
jawLeft,1.031009e-06
mouthPucker,0.1522107
mouthShrugUpper,0.1888539
mouthFrown_L,5.460341e-07
jawForward,0.05368561
mouthLowerDown_R,0.3419247
mouthStretch_L,0.1527795
jawRight,0.03814394
mouthFrown_R,0.0001456835
mouthFunnel,0.1385228
jawOpen,0.1640384
mouthSmile_R,0.04859912
mouthLeft,0.03340102
mouthPress_R,0.01132353
mouthClose,0.0497073
mouthDimple_R,0.01502144
mouthSmile_L,0.09836207
Bite,4.01448
Chew,-2.50706
mouthRight,0
mouthUpperUp_R,0.03326686
mouthPress_L,0.01454074
mouthLowerDown_L,0.3395859
mouthRollUpper,0.06454035
mouthRollLower,0.04384601
mouthStretch_R,0.1443766
mouthDimple_L,0.01939487
mouthUpperUp_L,0.03812865
mouthShrugLower,0.01305483
jawLeft,9.488456e-07
mouthPucker,0.1617891
mouthShrugUpper,0.1696696
mouthFrown_L,5.025196e-07
jawForward,0.05314989
mouthLowerDown_R,0.3167058
mouthStretch_L,0.1555535
jawRight,0.03807512
mouthFrown_R,0.0001340759
mouthFunnel,0.1385814
jawOpen,0.1639394
mouthSmile_R,0.03568999
mouthLeft,0.03278656
mouthPress_R,0.01124861
mouthClose,0.05013569
mouthDimple_R,0.01479761
mouthSmile_L,0.08266527
Bite,3.95824
Chew,-2.48744
mouthRight,0
mouthUpperUp_R,0.03292549
mouthPress_L,0.01440764
mouthLowerDown_L,0.3309359
mouthRollUpper,0.06680515
mouthRollLower,0.04385139
mouthStretch_R,0.1534225
mouthDimple_L,0.01917183
mouthUpperUp_L,0.03754118
mouthShrugLower,0.01278337
jawLeft,8.732302e-07
mouthPucker,0.1701555
mouthShrugUpper,0.1584759
mouthFrown_L,4.624728e-07
jawForward,0.05280614
mouthLowerDown_R,0.3096825
mouthStretch_L,0.1627255
jawRight,0.03810135
mouthFrown_R,0.0001233924
mouthFunnel,0.1386406
jawOpen,0.163681
mouthSmile_R,0.05304507
mouthLeft,0.03203153
mouthPress_R,0.01110145
mouthClose,0.05071275
mouthDimple_R,0.01469938
mouthSmile_L,0.09843475
Bite,3.95017
Chew,-2.47009
mouthRight,0
mouthUpperUp_R,0.03232875
mouthPress_L,0.01422241
mouthLowerDown_L,0.3028427
mouthRollUpper,0.06901438
mouthRollLower,0.0439346
mouthStretch_R,0.1567246
mouthDimple_L,0.01909459
mouthUpperUp_L,0.03648618
mouthShrugLower,0.01262198
jawLeft,8.036408e-07
mouthPucker,0.1734268
mouthShrugUpper,0.1270027
mouthFrown_L,4.256174e-07
jawForward,0.05250242
mouthLowerDown_R,0.2824174
mouthStretch_L,0.167085
jawRight,0.0377754
mouthFrown_R,0.0001135597
mouthFunnel,0.1391018
jawOpen,0.1628657
mouthSmile_R,0.03545223
mouthLeft,0.03168608
mouthPress_R,0.01093013
mouthClose,0.0524351
mouthDimple_R,0.01466103
mouthSmile_L,0.09067532
Bite,3.89839
Chew,-2.46138
mouthRight,0
mouthUpperUp_R,0.03145571
mouthPress_L,0.01405889
mouthLowerDown_L,0.2730958
mouthRollUpper,0.07121833
mouthRollLower,0.04456532
mouthStretch_R,0.1581293
mouthDimple_L,0.0192579
mouthUpperUp_L,0.0352193
mouthShrugLower,0.01261407
jawLeft,7.395971e-07
mouthPucker,0.1727984
mouthShrugUpper,0.1088873
mouthFrown_L,3.916991e-07
jawForward,0.05243442
mouthLowerDown_R,0.257048
mouthStretch_L,0.1689891
jawRight,0.03730822
mouthFrown_R,0.0001045102
mouthFunnel,0.1391569
jawOpen,0.1493868
mouthSmile_R,0.03148129
mouthLeft,0.03146376
mouthPress_R,0.01078954
mouthClose,0.05339209
mouthDimple_R,0.01479442
mouthSmile_L,0.0876881
Bite,3.83375
