mouthRollUpper,0.02004691
mouthDimple_R,0.01152367
mouthLowerDown_L,0.04734942
mouthClose,0.01097946
mouthUpperUp_L,0.02989657
mouthSmile_L,0
mouthRollLower,0.0235161
mouthPress_R,0.01438977
mouthStretch_R,0.09764351
mouthShrugLower,0.1342351
mouthPress_L,0.01497364
jawRight,0.01784133
jawForward,0.01383663
jawLeft,0
mouthFrown_L,0.3336523
mouthUpperUp_R,0.03341486
mouthFrown_R,0.236823
mouthLeft,0
mouthStretch_L,0.09871508
mouthFunnel,0.1088743
mouthLowerDown_R,0.0412544
mouthRight,0.02473387
jawOpen,0.02125928
mouthShrugUpper,0.1365733
mouthDimple_L,0.008003074
mouthPucker,0.4957622
mouthSmile_R,0
mouthRollUpper,0.02004335
mouthDimple_R,0.01139896
mouthLowerDown_L,0.04800369
mouthClose,0.01141558
mouthUpperUp_L,0.02981809
mouthSmile_L,0
mouthRollLower,0.0233772
mouthPress_R,0.01409317
mouthStretch_R,0.09811741
mouthShrugLower,0.1305987
mouthPress_L,0.01473479
jawRight,0.01792789
jawForward,0.01373217
jawLeft,0
mouthFrown_L,0.3332894
mouthUpperUp_R,0.03349862
mouthFrown_R,0.2378148
mouthLeft,0
mouthStretch_L,0.09890004
mouthFunnel,0.1059635
mouthLowerDown_R,0.04216801
mouthRight,0.02442421
jawOpen,0.02179884
mouthShrugUpper,0.1332786
mouthDimple_L,0.007865652
mouthPucker,0.5002807
mouthSmile_R,0
mouthRollUpper,0.01998614
mouthDimple_R,0.01130971
mouthLowerDown_L,0.04819499
mouthClose,0.01179814
mouthUpperUp_L,0.02975235
mouthSmile_L,0
mouthRollLower,0.02342932
mouthPress_R,0.01385476
mouthStretch_R,0.09825871
mouthShrugLower,0.1342618
mouthPress_L,0.0145533
jawRight,0.01795446
jawForward,0.01359759
jawLeft,0
mouthFrown_L,0.3550618
mouthUpperUp_R,0.03359061
mouthFrown_R,0.2828667
mouthLeft,0
mouthStretch_L,0.09884924
mouthFunnel,0.1050836
mouthLowerDown_R,0.04254253
mouthRight,0.02349504
jawOpen,0.02219633
