jawOpen,mouthLowerDown_R,mouthLowerDown_L,mouthStretch_R,mouthStretch_L,mouthPucker,mouthFrown_R,mouthFrown_L,mouthClose,mouthFunnel,mouthUpperUp_L,mouthUpperUp_R,jawForward,mouthShrugLower,mouthShrugUpper,jawRight,jawLeft,mouthDimple_L,mouthDimple_R,mouthRollLower,mouthRollUpper,mouthLeft,mouthRight,mouthSmile_L,mouthSmile_R,mouthPress_L,mouthPress_R,movement
0.1798198,0.1294764,0.1310123,0.3577425,0.3707628,0.2876121,0.327297,0.3982068,0.1896406,0.1685016,0.01742398,0.01880201,0.05887411,0.02141829,0.05005517,0.001179992,0.005541633,0.01927168,0.02164239,0.03029181,0.1541697,0,0.05806871,0,0,0.01776847,0.01775689,0
0.1869921,0.1329793,0.1339397,0.3610398,0.3762174,0.2915898,0.3271813,0.3927495,0.1954447,0.1725423,0.01670972,0.0179746,0.06017878,0.02144109,0.04962633,0.001103242,0.006228524,0.01851534,0.02047216,0.03061541,0.1551136,0,0.05570845,0,0,0.01705402,0.01708226,0
0.1897708,0.1351766,0.1366437,0.3641295,0.3811614,0.2937065,0.3229858,0.3773316,0.1984207,0.1748488,0.01604161,0.0172224,0.06115953,0.02163643,0.04932124,0.001024575,0.007226184,0.01780823,0.01952378,0.03075012,0.15569,0,0.05103451,0,0,0.0163969,0.01645361,0
0.1906979,0.1362353,0.1379347,0.365662,0.3834862,0.2951762,0.320959,0.3675981,0.1983622,0.1761494,0.0154845,0.01659618,0.06162905,0.02211642,0.04930687,0.0009478767,0.008031445,0.01718115,0.01874565,0.03076195,0.1530236,0,0.04423955,0,0,0.01582341,0.01590252,0
0.1884883,0.1364096,0.1384288,0.3663029,0.3845219,0.295746,0.3192793,0.3606623,0.1897882,0.1768764,0.01507759,0.0161373,0.06187001,0.02297065,0.05034607,0.0008749892,0.00957296,0.01664075,0.0181061,0.03057462,0.1442849,0,0.03917406,0,0,0.01534419,0.01545146,0
0.1796837,0.136115,0.1384787,0.3666519,0.3853249,0.2963578,0.3185332,0.3574047,0.1767912,0.1773678,0.01477127,0.01577894,0.06175988,0.02372324,0.05195893,0.0008066783,0.01444307,0.01614134,0.01751135,0.03023455,0.1391655,0,0.03236106,0,0,0.01493001,0.01506442,0
0.1769724,0.135696,0.1383951,0.3629026,0.3848617,0.2947561,0.3171762,0.3422417,0.1723707,0.1775302,0.01464181,0.01557019,0.06156494,0.02447073,0.06005061,0.0007431519,0.01693596,0.01571639,0.01697307,0.02976342,0.1285505,0,0.02798406,0,0,0.01460496,0.01477295,0
0.1753069,0.1348804,0.1380549,0.362396,0.387875,0.2903333,0.3188624,0.3386301,0.1701748,0.1779221,0.01467847,0.01551879,0.06164761,0.02642583,0.07371712,0.0006843351,0.02001579,0.01540569,0.01652885,0.0293631,0.1248732,0,0.02437894,0,0,0.01442132,0.01461741,0
0.1774915,0.1342772,0.1378103,0.3615662,0.3884622,0.285295,0.3174005,0.3328349,0.1741619,0.1784316,0.01494247,0.01568537,0.06196987,0.02808239,0.09383829,0.0006300167,0.02507262,0.01521279,0.01617914,0.02883465,0.1218155,0,0.02075618,0,0,0.01439635,0.01460335,0
0.1801033,0.1340641,0.1379453,0.3582696,0.3865526,0.2838496,0.2634297,0.265931,0.1751658,0.179563,0.01550292,0.0160946,0.06233317,0.02968165,0.1028255,0.0005799258,0.02693679,0.01506543,0.01585851,0.02822717,0.1069699,0,0.01786869,0,0,0.01443468,0.01464622,0
0.1811138,0.1338576,0.1380951,0.3553326,0.378888,0.2830404,0.2492349,0.2469015,0.1743618,0.180337,0.01718561,0.01668326,0.0625479,0.03071893,0.1073389,0.0005337727,0.02753787,0.01491777,0.01553211,0.02755933,0.09591049,0,0.0156749,0,0,0.01452024,0.01471368,0
0.1800458,0.1335948,0.1382363,0.3460554,0.3626181,0.2869091,0.2420644,0.2374426,0.1611061,0.18095,0.0190894,0.01747997,0.06246966,0.03153317,0.1112946,0.0004912687,0.02688344,0.01471698,0.01516502,0.02685367,0.09037727,0,0.01447765,0,0,0.01464264,0.01481328,0
0.1800423,0.1331058,0.1382519,0.3400511,0.3540383,0.2880297,0.2385637,0.232767,0.1571842,0.1814584,0.02087595,0.01835866,0.06237121,0.03214188,0.1132726,0.0004521364,0.02343465,0.01449786,0.01479597,0.02613021,0.08658868,0,0.01365608,0,0,0.01477445,0.01491936,0
0.1801434,0.131186,0.1379614,0.3305402,0.3421514,0.2885857,0.2444308,0.2384899,0.154584,0.1812239,0.02199761,0.01909305,0.06200758,0.03269454,0.1139679,0.0004161143,0.01696869,0.01426696,0.01443444,0.02546681,0.08258964,0,0.01291071,0,0,0.01490097,0.01500854,0
0.1796873,0.1292045,0.1375139,0.3249378,0.3375407,0.2889885,0.2456556,0.2393178,0.1505677,0.1794289,0.02348102,0.01993605,0.06134569,0.03346481,0.1143407,0.0003829585,0.01464962,0.01406263,0.01409839,0.02486654,0.07724281,0,0.01159298,0,0,0.01503783,0.01511979,0
0.1794953,0.1262376,0.1364756,0.3229224,0.3356565,0.2889791,0.2464315,0.2396738,0.148546,0.1771892,0.02444565,0.02064312,0.06072211,0.03407115,0.1138541,0.0003524425,0.01292102,0.01387612,0.01378493,0.02437282,0.07338569,0,0.0107528,0,0,0.01513701,0.01520222,0
0.1796547,0.1249018,0.1358384,0.321834,0.3345941,0.2889042,0.2468925,0.2400863,0.1473475,0.1757283,0.02511769,0.02120738,0.06019712,0.0345476,0.1101079,0.0003243571,0.01171951,0.01367635,0.01348189,0.02401556,0.07117859,0,0.01033471,0,0,0.01519606,0.01527125,0
