jawOpen,mouthLowerDown_R,mouthLowerDown_L,mouthStretch_R,mouthStretch_L,mouthPucker,mouthFrown_R,mouthFrown_L,mouthClose,mouthFunnel,mouthUpperUp_L,mouthUpperUp_R,jawForward,mouthShrugLower,mouthShrugUpper,jawRight,jawLeft,mouthDimple_L,mouthDimple_R,mouthRollLower,mouthRollUpper,mouthLeft,mouthRight,mouthSmile_L,mouthSmile_R,mouthPress_L,mouthPress_R,movement
0.1916385,0.8746611,0.8957781,0.147851,0.133015,0.01130346,0,0,0.005451021,0.0849536,0.2395501,0.2469846,0.1618897,0.0007872721,0.1143519,0.0397985,0.0,0.05394807,0.04621215,0.003444365,0.01423229,0.0,0.03892546,0.9521357,0.9431186,0.01667671,0.01128233,0
0.1917812,0.87356,0.8921454,0.146733,0.1305373,0.01146584,0,0,0.005511053,0.08278592,0.2390487,0.2472134,0.1507121,0.0007824411,0.1143497,0.03997142,0.0,0.05376586,0.04582259,0.003424308,0.01423529,0.0,0.04097936,0.951658,0.9425554,0.0168872,0.01130686,0
0.1916371,0.868709,0.8856483,0.1454162,0.1263015,0.01162003,0,0,0.005554357,0.08143901,0.2392516,0.2487167,0.1411839,0.0007789772,0.1143461,0.04013797,0.0,0.05362448,0.04546002,0.00340485,0.01415029,0.0,0.04199633,0.9513226,0.9421268,0.01723358,0.01141858,0
0.1787667,0.8567677,0.8750043,0.1445134,0.1205955,0.01170911,0,0,0.00552256,0.08057872,0.2430696,0.2617427,0.1308901,0.0007716446,0.1147966,0.04048879,0.0,0.05287925,0.04496436,0.003372181,0.01397398,0.0,0.04354017,0.9506934,0.9414796,0.01772626,0.01160933,0
0.1718201,0.8259373,0.8468965,0.1418793,0.1138803,0.01182259,0,0,0.005477074,0.07968955,0.2443136,0.2655104,0.1220242,0.0007671343,0.1285762,0.04218323,0.0,0.05230087,0.04452059,0.003370957,0.0138119,0.0,0.04573206,0.9476572,0.9377728,0.0183319,0.01186871,0
0.164583,0.8174818,0.8389933,0.1405557,0.1112863,0.01188722,0,0,0.005407588,0.07891218,0.2499238,0.2737702,0.1184822,0.0007619481,0.1576451,0.04383133,0.0,0.05181411,0.04405936,0.003379644,0.01361525,0.0,0.0488699,0.9441355,0.9345264,0.01902862,0.01220906,0
0.1533379,0.8134831,0.83498,0.1374126,0.1096209,0.01192884,0,0,0.005306038,0.07816401,0.2561736,0.276791,0.1162843,0.0007541722,0.1681865,0.0452634,0.0,0.05123613,0.04279434,0.003381381,0.01338054,0.0,0.05014047,0.9384643,0.9275808,0.01966634,0.01252086,0
0.1468033,0.8129005,0.8333293,0.1331699,0.1080354,0.01205771,0,0,0.005214906,0.07794555,0.2577961,0.2779517,0.115017,0.0007474423,0.1728382,0.04839658,0.0,0.04937832,0.04114441,0.003394689,0.01320849,0.0,0.05240417,0.9321523,0.9224173,0.02027915,0.01286303,0
0.1436841,0.8242829,0.8387318,0.1283666,0.1065653,0.01224984,0,0,0.005141365,0.07776476,0.2584569,0.278446,0.1139931,0.0007371076,0.1797467,0.04963924,0.0,0.04689069,0.0382252,0.00338917,0.01302597,0.0,0.05404844,0.9246824,0.9154648,0.02081169,0.01313395,0
0.1416507,0.8273216,0.8399767,0.1263451,0.1057578,0.01253053,0,0,0.00507855,0.07777002,0.2517429,0.2639911,0.1125743,0.0007302077,0.1808078,0.05068334,0.0,0.04474725,0.03532308,0.00340489,0.01290028,0.0,0.05501606,0.9169461,0.9071057,0.02124796,0.01336165,0
