jawOpen,mouthLowerDown_R,mouthLowerDown_L,mouthStretch_R,mouthStretch_L,mouthPucker,mouthFrown_R,mouthFrown_L,mouthClose,mouthFunnel,mouthUpperUp_L,mouthUpperUp_R,jawForward,mouthShrugLower,mouthShrugUpper,jawRight,jawLeft,mouthDimple_L,mouthDimple_R,mouthRollLower,mouthRollUpper,mouthLeft,mouthRight,mouthSmile_L,mouthSmile_R,mouthPress_L,mouthPress_R,movement
0.02426875,0.06018699,0.04834534,0.1916573,0.1636138,0.09029393,0.0,0.0,0.01639652,0.09439627,0.02558969,0.03219775,0.03871861,0.03592304,0.02109768,0.05182549,3.000871e-08,0.09803759,0.0784096,0.260118,0.0659175,1.169397e-05,0.04474623,0.1488946,0.1945289,0.02837999,0.01561159,0,
0.02308251,0.05264219,0.0436749,0.1906395,0.1603895,0.08999293,0.0,0.0,0.01605944,0.09447896,0.0255149,0.03215969,0.03863706,0.04058931,0.02076478,0.05180471,2.761726e-08,0.1037512,0.09365456,0.2685934,0.06710993,1.076205e-05,0.04486438,0.1029206,0.1938253,0.02992187,0.01610019,0,
0.02228629,0.04999258,0.04174049,0.1898258,0.158677,0.08922075,0.0,0.0,0.01578341,0.0948161,0.02559431,0.03218258,0.03880547,0.04235231,0.02043194,0.05145234,2.541638e-08,0.1068665,0.09854281,0.2716266,0.06855077,9.904405e-06,0.04443458,0.1417805,0.1932872,0.03083953,0.01649298,0,
0.02154244,0.04832621,0.04038236,0.1893442,0.157663,0.08700872,0.0,0.0,0.01546436,0.09487151,0.02553036,0.03205484,0.03879922,0.04332222,0.02002179,0.05116022,2.33909e-08,0.1084119,0.100915,0.2734316,0.06952455,9.115103e-06,0.04356839,0.1478362,0.1926661,0.0314879,0.01678787,0,
0.02093072,0.04766366,0.03966587,0.186189,0.1571873,0.08625418,0.0,0.0,0.01517908,0.09538429,0.02574113,0.03210516,0.03886459,0.04422085,0.01980406,0.05013483,2.152683e-08,0.1112996,0.1008689,0.2745924,0.06998003,8.388703e-06,0.02983509,0.1652952,0.192902,0.03222758,0.01717308,0,
0.02022405,0.04680029,0.03859721,0.1849046,0.1564957,0.08591628,0.0,0.0,0.01480148,0.09568016,0.02595199,0.03223904,0.03857381,0.05139112,0.01968136,0.04963577,1.981132e-08,0.1271517,0.1079672,0.2759951,0.07050476,7.72019e-06,0.02633003,0.1601959,0.1925405,0.03602049,0.01802745,0,
0.01969614,0.04658247,0.0381509,0.1825884,0.1562105,0.08555903,0.0,0.0,0.01452109,0.09621996,0.02628126,0.03235164,0.03863974,0.0534277,0.01957291,0.04866198,1.823251e-08,0.1315256,0.1057878,0.2862799,0.07088677,7.104953e-06,0.01598164,0.1696391,0.1915873,0.0373279,0.01848812,0,
0.01912779,0.04623754,0.03763795,0.1814808,0.1558972,0.08520356,0.0,0.0,0.01424246,0.09676763,0.02646324,0.03235827,0.03860014,0.05469909,0.01943351,0.04803372,1.677953e-08,0.1339619,0.1058194,0.289216,0.07137839,6.538745e-06,0.0128004,0.1680774,0.1906527,0.03832731,0.01897782,0,
0.01873958,0.04624462,0.03740764,0.1809683,0.1559858,0.08525164,0.0,0.0,0.0141004,0.1001533,0.02662414,0.03228426,0.03863294,0.05518398,0.01935524,0.04743986,1.544234e-08,0.1347423,0.104257,0.2857203,0.07292413,6.01766e-06,0.0109513,0.1663102,0.1782771,0.03903,0.01941918,0,
0.01839001,0.04627907,0.03718216,0.1802839,0.156157,0.08492395,0.0,0.0,0.01395025,0.1020698,0.0267761,0.03213767,0.03885094,0.05528251,0.01920302,0.04578007,1.421171e-08,0.1351179,0.1003048,0.289436,0.07370567,0.0008532919,0.009533715,0.1670332,0.1662676,0.0394267,0.01971728,0,
0.01814131,0.04633458,0.0369634,0.1801472,0.1597487,0.0852008,0.0,0.0,0.01389833,0.1105197,0.0269387,0.03192392,0.03902953,0.05537746,0.01913474,0.04371065,1.307915e-08,0.135456,0.09616067,0.2905156,0.07449473,0.00672586,0.008484795,0.1672095,0.1435782,0.03976904,0.0200076,0,
0.01791422,0.04647049,0.03679786,0.1801303,0.1632373,0.0858357,0.0,0.0,0.01386465,0.1140772,0.02704828,0.03158183,0.03923572,0.05523152,0.01899353,0.04158596,1.203684e-08,0.136071,0.09225113,0.2910884,0.07763268,0.01586221,0.007653853,0.1731909,0.1355901,0.04006251,0.02026903,0,
0.01774013,0.04667443,0.03671478,0.1804074,0.1669053,0.0924378,0.0,0.0,0.01389903,0.1193352,0.02720601,0.0312847,0.03939704,0.05536025,0.0190284,0.04044063,1.10776e-08,0.1365461,0.08920395,0.2911825,0.07989772,0.02058009,0.006961061,0.1743917,0.1235595,0.0404429,0.02058402,0,
0.01773763,0.0469998,0.03677121,0.1860773,0.1726064,0.09992681,0.0,0.0,0.01411744,0.1232812,0.02724113,0.03088781,0.03984921,0.05501537,0.01903169,0.0397506,1.019481e-08,0.1363037,0.08430526,0.2911152,0.08697326,0.02254934,0.00636198,0.1747362,0.1042743,0.04067537,0.02085866,0,
0.01781575,0.04916899,0.03724768,0.1884117,0.174818,0.1079091,0.0,0.0,0.01437807,0.1311949,0.027386,0.03057527,0.04052616,0.05479755,0.01921866,0.03940408,9.382362e-09,0.1349114,0.07821294,0.2900113,0.08940903,0.02358438,0.005831248,0.1794972,0.09839585,0.040966,0.0211596,0,
0.01792391,0.04985926,0.03747896,0.1986425,0.1801017,0.133053,0.0,0.0,0.01477755,0.1419144,0.02742567,0.03025429,0.04112296,0.05496922,0.01951027,0.03931072,8.634664e-09,0.1318973,0.07574595,0.2914431,0.09080967,0.0232824,0.005353841,0.1447016,0.07271698,0.04126659,0.02151164,0,
0.01808977,0.05083909,0.0379313,0.2018393,0.1844481,0.1404396,0.0,0.0,0.01522637,0.1456627,0.02733598,0.02976829,0.04180777,0.05455092,0.01959774,0.0391372,7.94655e-09,0.1303988,0.07181285,0.2902972,0.0929348,0.02320931,0.004920384,0.1851559,0.0819329,0.04127587,0.02167835,0,
0.01833932,0.05261447,0.03923758,0.2038607,0.1882646,0.1521453,0.0,0.0,0.01574425,0.1491801,0.02738239,0.02942118,0.04249956,0.05438182,0.0199537,0.03925477,7.313274e-09,0.1203011,0.06559043,0.285486,0.09369472,0.0223613,0.00452463,0.1891615,0.08108563,0.0414639,0.02207215,0,
0.0185708,0.05358394,0.04027129,0.2049932,0.1905122,0.157303,0.0,0.0,0.01627856,0.1552854,0.02729289,0.02897073,0.04330691,0.05423575,0.0201904,0.03950072,6.730465e-09,0.1165119,0.06243435,0.2837763,0.0943803,0.02186494,0.004162105,0.1863972,0.07778787,0.04163511,0.02253262,0,
0.01888398,0.05475293,0.04217979,0.2058194,0.1916981,0.1600136,0.0,0.0,0.01687911,0.1581759,0.02705429,0.02843902,0.04406459,0.05377821,0.02032566,0.0398927,6.194101e-09,0.1045121,0.05822453,0.2680096,0.09498994,0.02118295,0.003829376,0.1774828,0.0747441,0.04146676,0.02273134,0,
0.01913872,0.05519189,0.04302211,0.2078977,0.1941228,0.2036925,0.0,0.0,0.01752927,0.1715527,0.02680757,0.02792477,0.04460437,0.05387468,0.02052562,0.04030238,5.700481e-09,0.09697611,0.05484394,0.2636789,0.09545657,0.02093134,0.003523647,0.1256457,0.02491052,0.04148526,0.0230796,0,
0.01948717,0.05558795,0.04374731,0.2099347,0.1953474,0.2138432,0.0,0.0,0.01832284,0.1753694,0.02643739,0.02734038,0.04504794,0.05381249,0.02063306,0.04084394,5.246199e-09,0.08912451,0.05189358,0.2616246,0.09573083,0.02047414,0.003242542,0.1104314,0.01151753,0.04120424,0.02318602,0,
0.01982684,0.05565964,0.04422992,0.2132315,0.1962131,0.2167052,0.04408377,0.0,0.01918743,0.1777538,0.02616568,0.02692196,0.04549087,0.05646129,0.02106691,0.04167117,4.828119e-09,0.08586535,0.05054928,0.2615593,0.09603173,0.02005174,0.002983978,0.03837278,0.004395929,0.04111642,0.02343191,0,
0.02031659,0.05607995,0.04487715,0.2148529,0.1989809,0.2187184,0.03384257,0.0,0.02030881,0.1786381,0.02582124,0.02636731,0.04569436,0.05685439,0.02124242,0.04215306,4.443356e-09,0.08337706,0.04772296,0.2580367,0.09628277,0.02018602,0.002746093,0.08735798,0.0007250672,0.04074389,0.02351868,0,
0.02085637,0.0565874,0.04569779,0.2167354,0.2006609,0.2201091,0.03381257,0.0,0.02191864,0.1792515,0.02541492,0.02578405,0.04594691,0.05694468,0.02139652,0.04266364,4.089256e-09,0.08130836,0.04633922,0.2518618,0.09674084,0.02023646,0.002527206,0.09007509,-0.001110026,0.04038481,0.02357637,0,
0.0215037,0.05914594,0.04865371,0.2180891,0.2033092,0.2392856,0.01532953,0.0,0.02343252,0.1790541,0.02496248,0.02516461,0.04616551,0.05606319,0.02139593,0.0431112,3.763375e-09,0.07857788,0.04450287,0.2306304,0.09816681,0.02013312,0.002325783,0.1047118,0.007086572,0.03980963,0.02344444,0,
0.0228421,0.06321675,0.05221728,0.2213887,0.2111825,0.2589916,0.009906149,0.0,0.02576516,0.1786128,0.02449561,0.02449296,0.0465268,0.05177725,0.02127651,0.0434526,3.463464e-09,0.07546894,0.04123259,0.2244352,0.1011644,0.02028006,0.002140424,0.1198942,0.009845018,0.03889752,0.02317813,0,
0.02653663,0.07198699,0.05982006,0.2258182,0.2166887,0.2814118,0.006899458,0.0,0.03147265,0.1788467,0.02405533,0.02386117,0.04704962,0.0494344,0.02114607,0.04356195,3.187454e-09,0.07273027,0.03928756,0.2213758,0.1065618,0.0205819,0.001969842,0.1253404,0.01131945,0.03814067,0.02289673,0,
0.02843288,0.07519297,0.06258943,0.2276001,0.2189899,0.2885556,0.005162849,0.0,0.03391493,0.1798124,0.02366611,0.02327052,0.04773954,0.04808218,0.02101424,0.04353177,2.933439e-09,0.07144452,0.03810378,0.2200932,0.1090833,0.02113665,0.001812857,0.129143,0.01211344,0.03752123,0.02268334,0,
0.02965203,0.07704656,0.06420262,0.2300485,0.2224407,0.2873548,0.004116192,0.0,0.03537373,0.1804371,0.02328799,0.02270153,0.04826131,0.04618581,0.02078556,0.04312174,2.699668e-09,0.07044086,0.03712323,0.2189799,0.1106313,0.02178948,0.001668385,0.1375636,0.01366974,0.03691034,0.02244025,0,
0.03054631,0.0781877,0.06526925,0.2310539,0.2246979,0.2846009,0.003448164,0.0,0.03635636,0.1809999,0.02293866,0.02216658,0.04885112,0.04510707,0.02052405,0.04251906,2.484526e-09,0.06996595,0.03642239,0.2186707,0.111772,0.02392145,0.001535427,0.1455307,0.01978875,0.03626201,0.02217604,0,
0.03127714,0.07884193,0.06589999,0.2317641,0.2259854,0.2736778,0.002991389,0.0,0.03718888,0.1810724,0.02253426,0.02160081,0.04980211,0.04343288,0.02014195,0.0415921,2.286529e-09,0.0697556,0.03593343,0.2185094,0.1178679,0.02501571,0.001413065,0.1536563,0.0244986,0.03561153,0.02188948,0,
0.0318867,0.07884554,0.0659509,0.2322216,0.2270257,0.2706511,0.002655593,0.0,0.03782724,0.1809026,0.02210971,0.02102644,0.05043496,0.04245709,0.019664,0.03974706,2.104311e-09,0.06970055,0.03552917,0.2247548,0.1207672,0.02686487,0.001300455,0.1567147,0.02624292,0.03492506,0.02157424,0,
0.03227608,0.07876455,0.06583981,0.2319845,0.2274753,0.2650334,0.002391827,0.0,0.03810768,0.1816439,0.02180665,0.02055751,0.05106441,0.04213535,0.01928647,0.03818463,1.936614e-09,0.07099186,0.03538461,0.2335827,0.1219367,0.0323025,0.001196819,0.1584205,0.02682584,0.03439236,0.02137206,0,
0.03260435,0.07869651,0.06571249,0.2315279,0.2277863,0.24951,0.002173311,0.0,0.03829914,0.1817313,0.02151345,0.02009994,0.05233821,0.04161321,0.01887067,0.03592458,1.782282e-09,0.07248348,0.03531051,0.236659,0.1229764,0.03525361,0.001101442,0.1725017,0.03176201,0.03382381,0.02110802,0,
0.03303435,0.07910615,0.06589354,0.2310842,0.2281727,0.2416479,0.001985179,0.0,0.03843915,0.180712,0.02126145,0.01969409,0.05349812,0.0410572,0.0184481,0.03319409,1.640248e-09,0.07341294,0.03525308,0.2384582,0.1236182,0.0392727,0.001013666,0.1852947,0.04886016,0.03323818,0.02078295,0,
0.03335687,0.07947446,0.06605407,0.2305461,0.2283316,0.2318656,0.001818982,0.0,0.03847896,0.1786128,0.02099499,0.0193169,0.05429179,0.04052386,0.01804429,0.03127287,1.509534e-09,0.07426088,0.03540304,0.2388161,0.1240525,0.04096007,0.0009328849,0.1899397,0.05876349,0.03266443,0.02046207,0,
0.03349146,0.07959453,0.06595317,0.2256464,0.2279506,0.2242955,0.001669744,0.0,0.03829616,0.1777438,0.02084664,0.01906636,0.05477026,0.04041578,0.01774733,0.02992088,1.389236e-09,0.0776713,0.03576654,0.2392025,0.1239515,0.04220852,0.0008585415,0.1915555,0.06257496,0.03226832,0.02027383,0,
0.03335201,0.07912105,0.06531283,0.2207896,0.2239041,0.2107998,0.001534389,0.0,0.03785065,0.1765907,0.02068166,0.01884561,0.05516182,0.04038818,0.0174031,0.02852021,1.278525e-09,0.0840335,0.03740483,0.2393786,0.1242114,0.04258559,0.0007901226,0.1920979,0.06501886,0.03197497,0.02016233,0,
0.03328412,0.07879931,0.06485122,0.2188587,0.2223364,0.2043027,0.001410884,0.0,0.0374566,0.1743148,0.02052476,0.01864576,0.05566534,0.04026211,0.01708419,0.02752546,1.176637e-09,0.08684008,0.03883901,0.2394539,0.1252119,0.0427582,0.0007271562,0.192437,0.07106388,0.03175054,0.02008489,0,
0.03308019,0.07832175,0.06426837,0.2146815,0.2110917,0.1891792,0.001297792,0.0,0.03689432,0.1699926,0.02037763,0.0184964,0.05609024,0.04031682,0.01679264,0.02684356,1.082868e-09,0.09421508,0.04551045,0.2391422,0.1258621,0.04176836,0.0006692077,0.1918429,0.07666643,0.03165953,0.02010553,0,
0.03300907,0.07781875,0.06369683,0.2135299,0.2084564,0.1839333,0.001194017,0.0,0.03648089,0.1587536,0.020129,0.01824513,0.05643516,0.04001176,0.01637794,0.02594786,9.965723e-10,0.09703376,0.04778357,0.2385034,0.1332834,0.04127353,0.0006158772,0.1921845,0.08743227,0.03137909,0.01999429,0,
0.03279186,0.07732224,0.06313107,0.2125456,0.2070052,0.1808011,0.001098676,0.0,0.03596339,0.1545207,0.01996423,0.01807266,0.05684796,0.04000402,0.01603809,0.02516571,9.171535e-10,0.1023824,0.05073119,0.2384093,0.1356477,0.04095524,0.0005667967,0.1925206,0.09217808,0.03126169,0.02000169,0,
0.03256531,0.07694015,0.06269754,0.2122641,0.2065105,0.1789888,0.00101102,0.0,0.03543831,0.1524213,0.0198625,0.01797674,0.05739646,0.0402285,0.01574414,0.02465319,8.440637e-10,0.1058695,0.05412123,0.238791,0.1369581,0.04031989,0.0005216275,0.1929638,0.09716348,0.03122558,0.02005473,0,
0.03237331,0.07662605,0.06232288,0.212518,0.2066721,0.1778976,0.0009303956,0.0,0.03494466,0.1511745,0.01973886,0.017852,0.05808967,0.04036344,0.0153954,0.02412759,7.767986e-10,0.1101818,0.05673289,0.2407278,0.1391133,0.03964604,0.000480058,0.1983041,0.1026516,0.03117806,0.02010178,0,
0.03201445,0.07600217,0.06173319,0.2120526,0.2041657,0.1770099,0.0008562218,0.0,0.03438722,0.1506973,0.01963791,0.01778098,0.05859067,0.04072118,0.01509275,0.02388305,7.14894e-10,0.1180187,0.06525162,0.2427162,0.1403356,0.0339814,0.0004418012,0.1995747,0.1048839,0.03138788,0.02033911,0,
0.03168026,0.07547639,0.06122019,0.2127378,0.2039431,0.1764686,0.0007879724,0.0,0.03386037,0.1501751,0.01955333,0.0177124,0.05908032,0.04104386,0.01481179,0.02347049,6.579227e-10,0.1204505,0.06775364,0.2450389,0.1411663,0.03210949,0.0004065932,0.2001988,0.1059268,0.03144994,0.0204285,0,
0.03169124,0.075413,0.06113045,0.215261,0.2041042,0.1764286,0.000725169,0.0,0.03369894,0.1501165,0.01947181,0.01765733,0.06156624,0.04132708,0.01460276,0.02333188,6.054915e-10,0.1214977,0.069125,0.2474811,0.1436973,0.02934797,0.000374191,0.2004967,0.1065502,0.03148631,0.02049616,0,
0.0320995,0.07579053,0.06141299,0.2201347,0.2094098,0.1894017,0.0006673744,0.0,0.03388466,0.1501257,0.01932236,0.01751946,0.06289034,0.04122955,0.01438378,0.02307487,5.572387e-10,0.1149645,0.06809232,0.2479704,0.1478668,0.02810817,0.000344371,0.2003623,0.1066112,0.03133882,0.02044469,0,
0.03612499,0.08388612,0.06659047,0.2374422,0.2270653,0.2009527,0.0006141876,0.0,0.03435787,0.1516309,0.01906679,0.01729849,0.06453492,0.0407433,0.01412196,0.02294394,5.128312e-10,0.09873646,0.06333647,0.2431774,0.1530328,0.02722874,0.0003169274,0.202429,0.114462,0.03097633,0.02023922,0,
0.03833103,0.09149996,0.07163668,0.2504079,0.2361074,0.2074784,0.0005652405,0.0,0.0347651,0.1538062,0.01878379,0.01706052,0.06731647,0.03982514,0.01382025,0.02291092,4.719627e-10,0.09370176,0.06138188,0.2391042,0.1607697,0.02588384,0.0002916708,0.2035397,0.1187021,0.03057947,0.02001484,0,
0.0399535,0.1017892,0.0795276,0.2561255,0.2409009,0.2102979,0.0005201947,0.0,0.03513716,0.1555823,0.01865912,0.01694055,0.07429468,0.03939831,0.0136954,0.02296725,4.343511e-10,0.09130532,0.06012899,0.2378618,0.1642114,0.02527515,0.000268427,0.2039502,0.1127865,0.03031073,0.01986479,0,
0.04090221,0.1053295,0.08232868,0.2592387,0.2430711,0.2111813,0.000478739,0.0,0.0354408,0.1586105,0.01864651,0.01692973,0.08056492,0.03924429,0.01369364,0.02329711,3.997368e-10,0.09039275,0.05946048,0.2374769,0.1679536,0.02444451,0.0002470355,0.1900615,0.08105476,0.03022154,0.01980835,0,
0.04146895,0.1071949,0.08385868,0.2605933,0.2441089,0.2066741,0.0004405872,0.0,0.03573228,0.1600434,0.01871387,0.01696413,0.08324934,0.03929093,0.01373831,0.02369486,3.67881e-10,0.09673598,0.05923314,0.247425,0.1696289,0.02412892,0.0002273488,0.1847687,0.07084514,0.03023601,0.0198227,0,
0.04192676,0.1083146,0.08484781,0.2564223,0.2388399,0.1974291,0.0004054758,0.0,0.0361242,0.1604657,0.01871089,0.01692506,0.0845907,0.03934361,0.01376923,0.02425924,3.385638e-10,0.1026979,0.0593814,0.2499744,0.1707003,0.02434968,0.0002092309,0.1834484,0.06940366,0.03025725,0.019798,0,
0.04262129,0.1107827,0.08644035,0.2554708,0.2377656,0.1952297,0.0003731626,0.0,0.03667482,0.1609753,0.01868216,0.01683113,0.0853084,0.03920992,0.01376954,0.02477459,3.11583e-10,0.1045668,0.0590417,0.2513276,0.1715065,0.02853107,0.0001925569,0.1921406,0.0693958,0.03022755,0.01973457,0,
0.04259289,0.1113375,0.08681153,0.2545932,0.237226,0.2252231,0.0003434245,0.0,0.03659988,0.1613946,0.01863097,0.01670984,0.08109029,0.0390927,0.01370196,0.02483369,2.867523e-10,0.1053094,0.05849169,0.2491856,0.1675097,0.03314723,0.0001772116,0.2192573,0.08784606,0.03020593,0.01965722,0,
0.04267316,0.1128663,0.08811201,0.2545736,0.2393508,0.2329283,0.0003160563,0.0,0.03650136,0.1618671,0.01852233,0.01654115,0.0797502,0.03877351,0.01358842,0.02479362,2.639005e-10,0.1038411,0.05685019,0.2397345,0.166411,0.03706635,0.0001630893,0.2414932,0.1248386,0.0299739,0.01943082,0,
0.04285745,0.1162895,0.09042571,0.2556354,0.246346,0.255431,0.0002908691,0.0,0.03637129,0.1628177,0.01844372,0.01637108,0.07846022,0.03844707,0.01352604,0.02483582,2.428698e-10,0.09914115,0.05289478,0.2293195,0.164847,0.04146,0.0001500924,0.2533139,0.1358833,0.02966501,0.01914442,0,
0.04307826,0.1206249,0.09275582,0.2575924,0.2550155,0.2749498,0.0002676892,0.0,0.03618628,0.1686701,0.01834505,0.0161688,0.07608043,0.03814935,0.01348631,0.02478296,2.23515e-10,0.09443853,0.048924,0.225383,0.1540657,0.05381318,0.0001381312,0.2584536,0.1364236,0.02926467,0.01878857,0,
0.04343431,0.1257233,0.09621911,0.2584604,0.2599511,0.2851109,0.0002463565,0.0,0.03595486,0.1705942,0.01817538,0.01591623,0.07202181,0.03769932,0.01347059,0.02473415,2.057026e-10,0.07886962,0.04226064,0.1991749,0.1450122,0.05921576,0.0001271233,0.2587766,0.1347019,0.02848862,0.01827926,0,
0.04511119,0.1435649,0.1077361,0.2586205,0.2623898,0.2899031,0.0002267239,0.0,0.03584007,0.1720046,0.01811225,0.01573824,0.06791893,0.03736967,0.01366808,0.02462502,1.893098e-10,0.07312943,0.03815719,0.1872098,0.1285128,0.07486378,0.0001169926,0.2581408,0.1301304,0.02743955,0.01769576,0,
0.05202056,0.1621298,0.120904,0.2590525,0.2857728,0.2974497,0.0002086558,0.0,0.03584205,0.1757635,0.01808547,0.01557698,0.06454998,0.03698796,0.0139872,0.02434913,1.742233e-10,0.06656291,0.03344835,0.1792341,0.120814,0.08799814,0.0001076692,0.2352443,0.1112645,0.02584855,0.01703791,0,
0.07991093,0.2157235,0.1710173,0.2612627,0.2924912,0.3195666,0.0001920276,0.0,0.03672718,0.1831581,0.01813216,0.01549427,0.06299208,0.03643473,0.01451905,0.02439747,1.603391e-10,0.05772647,0.02968368,0.1606108,0.1171602,0.09270649,9.908885e-05,0.2297225,0.1086868,0.02470636,0.01639113,0,
0.1021457,0.2419962,0.1893207,0.2677817,0.3103169,0.3562618,0.0001767246,0.0,0.0416835,0.1940679,0.0180941,0.01535626,0.06202145,0.03433845,0.01503683,0.02457828,1.475614e-10,0.05035496,0.0261083,0.1545348,0.1152579,0.09516336,9.119227e-05,0.2263672,0.1102122,0.02349713,0.01572203,0,
0.1102462,0.254536,0.201285,0.272927,0.3178667,0.3663995,0.000162641,0.0,0.04634179,0.199606,0.01825098,0.01537719,0.0615742,0.03328223,0.01798949,0.02499259,1.358019e-10,0.04737535,0.02433781,0.1516829,0.1138826,0.0952771,8.392498e-05,0.2128537,0.1074399,0.02267572,0.01516083,0,
0.1244295,0.310148,0.2672742,0.2761504,0.3207596,0.3566419,0.0001496799,0.0,0.05247039,0.2022739,0.01871687,0.01569561,0.06157272,0.03240529,0.03551174,0.02821233,1.249796e-10,0.04557072,0.02316541,0.1498002,0.1104032,0.08198282,7.723683e-05,0.1705239,0.07990893,0.02212995,0.01477182,0,
0.1383705,0.325536,0.2852604,0.3234591,0.324324,0.3610581,0.0001377516,0.0,0.05578648,0.250734,0.02043427,0.01671264,0.06196961,0.03196677,0.04280472,0.033771,1.150197e-10,0.04442795,0.02238177,0.1491678,0.1057171,0.0733453,7.108167e-05,0.1563614,0.06055627,0.02184564,0.01453019,0,
0.1368089,0.2374225,0.2083063,0.343723,0.3265318,0.366493,0.05597854,0.0,0.0570081,0.2720157,0.02845614,0.02262691,0.06859629,0.04918602,0.05482618,0.03923767,1.058536e-10,0.04427867,0.02211686,0.2398401,0.09819598,0.05819238,6.541702e-05,0.0853461,0.006257753,0.02194577,0.01461509,0,
0.07296483,0.1564576,0.1368357,0.2953559,0.2843462,0.2909304,0.07076243,0.0,0.05025316,0.2759809,0.03466887,0.02747021,0.07030693,0.0612583,0.05908251,0.04212064,9.741787e-11,0.05664344,0.02268774,0.2930493,0.09010199,0.05328586,6.020381e-05,0.06513575,-0.009132629,0.02608548,0.01677459,0,
0.05700005,0.1304788,0.1139918,0.2851177,0.273349,0.2632065,0.0985683,0.0001180828,0.0468815,0.2197443,0.03710808,0.02961462,0.0700779,0.06521176,0.06052478,0.04303947,8.965445e-11,0.05939502,0.02291715,0.3124472,0.08691562,0.05060173,5.540604e-05,0.006377809,-0.01377651,0.02747208,0.01766872,0,
0.1634624,0.2094209,0.1975662,0.3691579,0.3254492,0.3110225,0.1150227,0.04227006,0.0555917,0.2492054,0.03879135,0.03366135,0.07062675,0.05694025,0.06220564,0.04389364,8.250971e-11,0.04703605,0.02275423,0.2331149,0.08578505,0.03487368,5.099062e-05,-0.01061298,-0.01370747,0.027944,0.01804985,0,
0.2981137,0.326477,0.3257438,0.3993342,0.3516929,0.3033593,0.1256396,0.05711842,0.1118329,0.2619226,0.03995921,0.03613396,0.1070578,0.04648892,0.07362273,0.0553912,7.593436e-11,0.04140916,0.02245768,0.1741256,0.1375125,0.02178202,4.692708e-05,-0.01472419,-0.01244134,0.02780363,0.01810012,0,
0.3395098,0.413452,0.4298984,0.5017164,0.4219747,0.267188,0.08302569,0.05777939,0.1232137,0.2656372,0.04275177,0.04401324,0.1164761,0.03997842,0.123589,0.08363221,6.9883e-11,0.03898479,0.02257135,0.1541248,0.137664,0.01377781,0.007904802,-0.01415614,-0.01111537,0.02760715,0.01815942,0,
0.4914847,0.6657791,0.6889346,0.6547983,0.5595898,0.2569707,0.008532755,0.006963119,0.121569,0.2689891,0.08289847,0.09886009,0.1849217,0.02952266,0.2068196,0.09486786,6.431389e-11,0.03512701,0.02244716,0.1233555,0.09649751,0.009883761,0.02235159,0.05574215,0.05044551,0.02723988,0.01805854,0,
0.5727625,0.7414004,0.7663172,0.7189714,0.6727086,0.234006,-0.01174701,-0.005431829,0.1151881,0.2939325,0.09322385,0.113482,0.2010578,0.02332774,0.2007673,0.1074091,5.918858e-11,0.03289443,0.02238487,0.0823644,0.08717485,0.007629374,0.0413389,0.07416025,0.1184661,0.02368695,0.01758487,0,
0.6337652,0.8070049,0.8156632,0.7766807,0.7335514,0.2074409,-0.01555393,-0.01085577,0.1064164,0.3009987,0.09242686,0.1207326,0.1930621,0.01783118,0.194997,0.1123715,5.447173e-11,0.02873557,0.02216073,0.05790146,0.08151699,0.00623631,0.07875664,0.1406898,0.2462041,0.02040201,0.01686547,0,
0.7307092,0.859531,0.8619418,0.7988625,0.7595351,0.1485234,-0.01462188,-0.01210306,0.1048991,0.3007922,0.08402377,0.1221442,0.2063794,0.01401768,0.1857926,0.1145179,5.013077e-11,0.02524896,0.02188352,0.04767621,0.07870707,0.005319123,0.09246032,0.1649759,0.3248991,0.01854704,0.01618456,1,
0.7440457,0.8882705,0.8858448,0.7928057,0.7661442,0.1303115,-0.01288237,-0.01167701,0.1049641,0.3012519,0.08039378,0.1192041,0.2730028,0.01178816,0.1501812,0.1073449,4.613575e-11,0.02355572,0.02172914,0.04252003,0.07741202,0.004670318,0.09882957,0.2728863,0.4083577,0.01741642,0.01561389,1,
0.7463568,0.9151227,0.9133369,0.755816,0.7555676,0.09281999,-0.01130366,-0.01080623,0.1012262,0.2552065,0.08075263,0.1227909,0.29382,0.01035163,0.1469217,0.09151983,4.24591e-11,0.02285445,0.022066,0.03958258,0.07420171,0.004177747,0.08659168,0.4218942,0.5171889,0.01667027,0.01516236,1,
0.6777572,0.9133399,0.9187987,0.6145507,0.5974943,0.09170562,-0.01009966,-0.00995715,0.1142053,0.2498286,0.07800268,0.1072608,0.3037696,0.009376828,0.1436624,0.08698384,3.907545e-11,0.02268352,0.02487938,0.03813491,0.07613025,0.003780379,0.08380261,0.463235,0.5422005,0.0162353,0.01487661,1,
0.7124002,0.8917361,0.909299,0.5580848,0.4996857,0.09104645,-0.009180928,-0.009206134,0.1351853,0.2596201,0.06738905,0.0993746,0.2457314,0.008663133,0.1513133,0.08738907,3.596145e-11,0.02239484,0.02808012,0.03704245,0.07986388,0.003444624,0.1095559,0.3842601,0.5087107,0.01585072,0.01463398,1,
0.6508217,0.776125,0.8027197,0.4578026,0.4340944,0.1910096,-0.008388333,-0.008495222,0.1957689,0.3123188,0.05490539,0.05535293,0.1768299,0.008401236,0.1533249,0.08785553,3.309561e-11,0.02298181,0.0309023,0.03808231,0.1612988,0.003151655,0.06238099,0.2353995,0.3049705,0.0158281,0.0146388,1,
