mouthRollUpper,0.02806731
mouthDimple_R,0.03131737
mouthLowerDown_L,0.04987157
mouthClose,0.01232673
mouthUpperUp_L,0.05027582
mouthSmile_L,0
mouthRollLower,0.02366271
mouthPress_R,0.02899756
mouthStretch_R,0.07720283
mouthShrugLower,0.1071002
mouthPress_L,0.02998839
jawRight,0.01796444
jawForward,0.01348066
jawLeft,0
mouthFrown_L,0.1428492
mouthUpperUp_R,0.05155854
mouthFrown_R,0.09707368
mouthLeft,0.01001436
mouthStretch_L,0.08557422
mouthFunnel,0.09342091
mouthLowerDown_R,0.04216213
mouthRight,0.0007015746
jawOpen,0.02567496
mouthShrugUpper,0.135367
mouthDimple_L,0.02387238
mouthPucker,0.2166795
mouthSmile_R,0
mouthRollUpper,0.02799102
mouthDimple_R,0.03087135
mouthLowerDown_L,0.04981957
mouthClose,0.01258627
mouthUpperUp_L,0.04995622
mouthSmile_L,0
mouthRollLower,0.02376398
mouthPress_R,0.02859233
mouthStretch_R,0.07957355
mouthShrugLower,0.1061998
mouthPress_L,0.02968803
jawRight,0.01774019
jawForward,0.01344876
jawLeft,0
mouthFrown_L,0.1515546
mouthUpperUp_R,0.05129983
mouthFrown_R,0.09851316
mouthLeft,0.01006486
mouthStretch_L,0.08810808
mouthFunnel,0.09223552
mouthLowerDown_R,0.04208853
mouthRight,0.0006456647
jawOpen,0.02615036
mouthShrugUpper,0.1354547
mouthDimple_L,0.02333404
mouthPucker,0.2161596
mouthSmile_R,0
mouthRollUpper,0.02781046
mouthDimple_R,0.0303318
mouthLowerDown_L,0.04986087
mouthClose,0.01275303
mouthUpperUp_L,0.04976338
mouthSmile_L,0
mouthRollLower,0.02386787
mouthPress_R,0.02825803
mouthStretch_R,0.08163059
mouthShrugLower,0.1053971
mouthPress_L,0.02943496
jawRight,0.0176227
jawForward,0.01345991
jawLeft,0
mouthFrown_L,0.1633133
mouthUpperUp_R,0.05115115
mouthFrown_R,0.114468
mouthLeft,0.01008566
mouthStretch_L,0.08997855
mouthFunnel,0.09161945
mouthLowerDown_R,0.04209212
mouthRight,0.0005942104
jawOpen,0.02652533
mouthShrugUpper,0.1398286
mouthDimple_L,0.02277019
mouthPucker,0.2152807
mouthSmile_R,0
mouthRollUpper,0.02810821
mouthDimple_R,0.02979236
mouthLowerDown_L,0.04980074
mouthClose,0.01299735
mouthUpperUp_L,0.04924385
mouthSmile_L,0
mouthRollLower,0.02406436
mouthPress_R,0.02799348
mouthStretch_R,0.08760107
mouthShrugLower,0.1025323
mouthPress_L,0.02923814
jawRight,0.01715179
jawForward,0.01357611
jawLeft,0
mouthFrown_L,0.17382
mouthUpperUp_R,0.05059731
mouthFrown_R,0.1421531
mouthLeft,0.01119433
mouthStretch_L,0.09738558
mouthFunnel,0.09176892
mouthLowerDown_R,0.0420367
mouthRight,0.0005468566
jawOpen,0.02710414
mouthShrugUpper,0.1410555
