jawOpen,mouthLowerDown_R,mouthLowerDown_L,mouthStretch_R,mouthStretch_L,mouthPucker,mouthFrown_R,mouthFrown_L,mouthClose,mouthFunnel,mouthUpperUp_L,mouthUpperUp_R,jawForward,mouthShrugLower,mouthShrugUpper,jawRight,jawLeft,mouthDimple_L,mouthDimple_R,mouthRollLower,mouthRollUpper,mouthLeft,mouthRight,mouthSmile_L,mouthSmile_R,mouthPress_L,mouthPress_R,movement
0.04402366,0.06823873,0.06440675,0.1671475,0.1934921,0.1256955,0.2536015,0.2246929,0.03155489,0.1116335,0.01974154,0.01699061,0.04981012,0.05702308,0.03649754,0.0003024453,0.002080985,0.0323774,0.02533574,0.07799459,0.1047912,0.03684389,0.0,0.0,0.0,0.01066687,0.009024385,0,
0.0443278,0.06846537,0.06453429,0.1678021,0.1968783,0.1253664,0.2575882,0.2260434,0.03173137,0.1119927,0.01956613,0.01679467,0.04973025,0.05638854,0.03614898,0.0002783697,0.002399095,0.03215354,0.02499956,0.07741796,0.105114,0.03989723,0.0,0.0,0.0,0.01053305,0.008884169,0,
0.0464894,0.07019477,0.06521797,0.1725608,0.2080468,0.1257594,0.259588,0.2268617,0.03217778,0.1124666,0.01930362,0.01653031,0.04973821,0.0543417,0.03570953,0.0002562002,0.002828345,0.03167361,0.02447247,0.07657084,0.1052305,0.04266362,0.0,0.0,0.0,0.01032104,0.008676171,0,
0.05441194,0.07769802,0.07040793,0.1805593,0.224113,0.1267792,0.2602027,0.2261142,0.03376013,0.1129421,0.0189643,0.0161873,0.04976892,0.04990443,0.03507839,0.0002357907,0.003383124,0.03109607,0.02382889,0.07437041,0.1055527,0.0479788,0.0,0.0,0.0,0.01004238,0.008413497,0,
0.05828847,0.08118305,0.07282282,0.1863309,0.2329064,0.1394055,0.2611464,0.2264408,0.03531077,0.1132977,0.01856385,0.01579253,0.04971369,0.04709392,0.03416126,0.0002170042,0.004069465,0.0303702,0.02299682,0.07273792,0.1059417,0.0526483,0.0,0.0,0.0,0.009728073,0.008122795,0,
0.06064248,0.08288886,0.07402954,0.1888008,0.2371277,0.1450779,0.2754335,0.2341619,0.03707251,0.1136551,0.01812548,0.01535624,0.04967679,0.04523089,0.03293402,0.0001997129,0.005445203,0.02965827,0.02213486,0.0718297,0.106995,0.05942914,0.0,0.0,0.0,0.009405857,0.007824817,0,
0.0632908,0.08565563,0.07613407,0.1909758,0.241045,0.1492273,0.2753184,0.2335369,0.03824608,0.1137535,0.01767596,0.01491595,0.04956293,0.04272331,0.03148906,0.0001837986,0.00634399,0.02888286,0.02125168,0.07088936,0.1077468,0.06254712,0.0,0.0,0.0,0.009074247,0.007518673,0,
0.06559498,0.08703329,0.07715921,0.1920986,0.2434461,0.1579338,0.2745034,0.2286133,0.03952047,0.1138454,0.01722989,0.01447234,0.04931522,0.04139558,0.03003751,0.0001691519,0.008075157,0.02817095,0.02045447,0.07021239,0.1083877,0.06971985,0.0,0.0,0.0,0.008748955,0.007213964,0,
0.06763602,0.0888185,0.07817838,0.1928199,0.2449622,0.1655043,0.2601378,0.2095627,0.04059224,0.1139493,0.01679271,0.01403556,0.04903408,0.04026967,0.02871984,0.0001556722,0.009096822,0.02749506,0.01969826,0.06953673,0.1089785,0.07374011,0.0,0.0,0.0,0.008433882,0.006920778,0,
0.07022323,0.08989651,0.07898796,0.1933679,0.2458959,0.1681209,0.2562752,0.2044965,0.04223579,0.1140968,0.01640848,0.01365523,0.04902521,0.03946215,0.02783347,0.0001432665,0.009762808,0.02697004,0.01908122,0.06932761,0.1107058,0.07570362,0.0,0.0,0.0,0.008157402,0.006659434,0,
