jawOpen,mouthLowerDown_R,mouthLowerDown_L,mouthStretch_R,mouthStretch_L,mouthPucker,mouthFrown_R,mouthFrown_L,mouthClose,mouthFunnel,mouthUpperUp_L,mouthUpperUp_R,jawForward,mouthShrugLower,mouthShrugUpper,jawRight,jawLeft,mouthDimple_L,mouthDimple_R,mouthRollLower,mouthRollUpper,mouthLeft,mouthRight,mouthSmile_L,mouthSmile_R,mouthPress_L,mouthPress_R,movement
0.01677562,0.07134524,0.06897737,0.1358458,0.1478669,0.1138495,0.039563,0.1034586,0.007541413,0.1156136,0.03138359,0.03731048,0.03334593,0.1006338,0.07212543,0.009523343,2.537507e-34,0.02238686,0.02726543,0.05064903,0.02131934,1.449387e-14,0.01129218,2.018574e-05,1.27809e-05,0.01477011,0.01439683,0,
0.01659122,0.07166095,0.06936906,0.1355928,0.1475879,0.1095811,0.03262438,0.09635169,0.007385773,0.1153386,0.03177209,0.03771916,0.03316343,0.1007974,0.07179481,0.0096805,2.335288e-34,0.02290376,0.02782278,0.0501489,0.02113603,1.333882e-14,0.01119004,1.85771e-05,1.176237e-05,0.01487849,0.01454857,0,
0.01638355,0.07207955,0.06987416,0.1351599,0.1470938,0.1066315,0.01741137,0.08681437,0.007213944,0.114866,0.03216033,0.03815491,0.03294594,0.1009004,0.07146195,0.009915126,2.149184e-34,0.02344644,0.02845433,0.04956738,0.02096291,1.227582e-14,0.01124209,1.709665e-05,1.0825e-05,0.01499893,0.01471018,0,
0.01618728,0.07245207,0.07031712,0.1347044,0.1465971,0.1033072,0.01257076,0.08327746,0.007047333,0.1144465,0.03257005,0.03862176,0.03279053,0.1009877,0.07113444,0.01008956,1.977911e-34,0.02399467,0.02909407,0.04904398,0.02079971,1.129754e-14,0.01127949,1.573419e-05,9.962336e-06,0.01511776,0.01486914,0,
0.0160296,0.07293965,0.07085925,0.1343304,0.1461497,0.1006402,0.009878018,0.08093344,0.006898013,0.1141801,0.03297407,0.03907472,0.03266045,0.1009204,0.0708113,0.01032069,1.820288e-34,0.02452027,0.02972186,0.04849864,0.02065872,1.039722e-14,0.0113666,1.44803e-05,9.168417e-06,0.01525398,0.01503352,0,
0.01589511,0.07336454,0.07131153,0.1337263,0.1455905,0.09932697,0.00841273,0.07571326,0.006756196,0.1138771,0.03336579,0.03944715,0.03244825,0.1008674,0.07042862,0.01036911,1.675225e-34,0.02506129,0.03024434,0.04795236,0.02053078,9.568642e-15,0.01113151,1.332634e-05,8.437767e-06,0.01538657,0.01520545,0,
0.01575082,0.07355791,0.07152466,0.133129,0.1450238,0.09839814,0.007606878,0.07029824,0.006618425,0.113622,0.03379397,0.03983644,0.03220457,0.1008466,0.07009859,0.01031722,1.541723e-34,0.02554503,0.03067636,0.04740484,0.02038527,8.806098e-15,0.0107781,1.226433e-05,7.765345e-06,0.01551948,0.01536596,0,
0.01555665,0.07361052,0.0716151,0.1307992,0.1437292,0.09762457,0.006849399,0.06286552,0.006467068,0.1132211,0.03428501,0.04029223,0.03186737,0.1010247,0.06995608,0.01019113,1.41886e-34,0.02603324,0.03106685,0.04673569,0.02018192,8.104321e-15,0.01036795,1.128697e-05,0.0003307997,0.01567158,0.01555606,0,
0.0153662,0.07358576,0.07161774,0.129794,0.1429833,0.09711373,0.006222589,0.06006768,0.006320604,0.1126927,0.03471453,0.04069027,0.03151476,0.1012501,0.0697881,0.01012152,1.305789e-34,0.02651107,0.03146414,0.04614301,0.01996354,7.458472e-15,0.01003213,1.038749e-05,0.0005790491,0.0157903,0.01570848,0,
0.01512065,0.07346761,0.07153782,0.1282696,0.1417462,0.09687008,0.005683361,0.05026594,0.006158567,0.1120333,0.03515407,0.04105915,0.03106886,0.1015888,0.06966682,0.009998674,1.201728e-34,0.02703813,0.03185404,0.04549655,0.01971971,6.864091e-15,0.009474132,9.559686e-06,0.001843913,0.01592087,0.01587423,0,
0.01487114,0.07321979,0.07132014,0.1268624,0.1402881,0.09673233,0.005207246,0.04577146,0.006005095,0.1113926,0.03560641,0.041468,0.03062005,0.1026755,0.06957533,0.009843199,1.10596e-34,0.0275923,0.03231624,0.04493257,0.01948126,6.317078e-15,0.008986955,8.797855e-06,0.005228347,0.01608584,0.01608234,0,
0.01462029,0.07292048,0.07103988,0.1259828,0.1392778,0.09698913,0.004779855,0.04303772,0.005854439,0.1107816,0.03602758,0.04187558,0.03017728,0.1036125,0.06942867,0.009720976,1.017824e-34,0.02807361,0.03273645,0.0444557,0.01925137,5.813657e-15,0.008596404,8.096737e-06,0.007801476,0.01626046,0.01627554,0,
0.01437529,0.07265581,0.07078895,0.1242794,0.137622,0.09721189,0.004392293,0.0357293,0.005703767,0.1102034,0.03643939,0.04223612,0.02970653,0.1042579,0.06928068,0.009532963,9.367112e-35,0.0285705,0.03312909,0.04390414,0.01901172,5.350355e-15,0.008085698,7.451491e-06,0.01348898,0.01642556,0.01647502,0,
0.01414071,0.0722966,0.0704335,0.1232774,0.1366068,0.09765076,0.004038705,0.03311348,0.005571873,0.109695,0.03689377,0.04264379,0.02926723,0.1057797,0.06928875,0.009359104,8.620628e-35,0.029037,0.03346849,0.04341506,0.01876893,4.923975e-15,0.007633125,6.857667e-06,0.01563628,0.01660523,0.01668405,0,
0.0139149,0.07188637,0.07003435,0.1220305,0.1351758,0.09798452,0.003714949,0.0304434,0.005444732,0.1092387,0.03737422,0.04309484,0.02884142,0.1079465,0.06935842,0.009121004,7.933633e-35,0.02953537,0.0338599,0.04290957,0.01853435,4.531574e-15,0.007239577,6.311167e-06,0.01933078,0.01678867,0.01689639,0,
0.01367127,0.07146227,0.06962994,0.121108,0.1338029,0.09901914,0.003417878,0.0290603,0.00531951,0.1086105,0.0379167,0.04363293,0.02840356,0.1109158,0.06978552,0.00892287,7.301386e-35,0.02995796,0.03418137,0.04241532,0.01826046,4.170444e-15,0.006925633,5.808217e-06,0.0210457,0.01697362,0.01709968,0,
0.01350076,0.07112607,0.06931598,0.120302,0.132506,0.09976874,0.003144955,0.02574309,0.00522325,0.1079409,0.03835477,0.04406882,0.02796404,0.1120047,0.0699788,0.008794789,6.719525e-35,0.03032407,0.03446834,0.04192505,0.01802929,3.838093e-15,0.006714418,5.345349e-06,0.02643799,0.01711041,0.01724545,0,
0.01331409,0.07077851,0.06899784,0.1195748,0.1316387,0.1005033,0.002894035,0.02389136,0.005115492,0.1072462,0.03878847,0.04450476,0.02748873,0.1126849,0.07021271,0.008608581,6.184032e-35,0.03059245,0.03465397,0.04136094,0.01775695,3.532227e-15,0.006525327,4.919368e-06,0.02983938,0.01723082,0.01738266,0,
0.01317585,0.07052208,0.06876967,0.11815,0.1300375,0.1010136,0.002663248,0.02292844,0.005023196,0.1066534,0.0392116,0.04493846,0.02706939,0.1131511,0.07042863,0.008459482,5.691215e-35,0.03084338,0.03484786,0.04080124,0.01752691,3.250737e-15,0.006387813,4.527334e-06,0.03152633,0.01734304,0.01751566,0,
0.01307056,0.070256,0.06854957,0.1172143,0.1290857,0.1015008,0.002450924,0.02128491,0.004950542,0.1060523,0.03958923,0.04527505,0.02664303,0.1133043,0.07062311,0.008206819,5.23767e-35,0.03102223,0.03490443,0.04014665,0.01730701,2.99168e-15,0.006038538,4.166541e-06,0.0325349,0.01741002,0.01760054,0,
0.01299057,0.07018135,0.06852661,0.1164277,0.1282644,0.1019438,0.00225556,0.01506361,0.004882598,0.1054143,0.04007501,0.04572129,0.0261919,0.1134404,0.07102666,0.0080409,4.82027e-35,0.03116811,0.03492895,0.03932402,0.01707544,2.753267e-15,0.005771616,6.206824e-05,0.035875,0.017492,0.01768761,0,
0.01291998,0.07010594,0.06851731,0.1156324,0.1272488,0.1024002,0.002075786,0.01307683,0.004815903,0.1047948,0.04049973,0.04615666,0.02574549,0.1134204,0.07142181,0.007887756,4.436133e-35,0.03124002,0.03493703,0.03856806,0.01684886,2.533853e-15,0.005660266,7.319373e-05,0.03751972,0.01756137,0.01775941,0,
0.01290751,0.07022002,0.06869032,0.1150182,0.1265351,0.1029503,0.00191035,0.01097034,0.00476465,0.1042958,0.04087868,0.0465215,0.02533853,0.1130069,0.07164194,0.007735353,4.082609e-35,0.03122011,0.03484324,0.03782078,0.01663711,2.331926e-15,0.005516825,0.0002923459,0.04093972,0.01757172,0.01776126,0,
0.01288308,0.07029375,0.0688296,0.1145012,0.125906,0.1052927,0.001758103,0.009627566,0.004714706,0.1039104,0.04127227,0.04688981,0.02491421,0.1126258,0.07194228,0.007590671,3.757258e-35,0.03115476,0.03469712,0.03697958,0.01640968,2.14609e-15,0.005332761,0.001326139,0.04722589,0.01758771,0.01776508,0,
0.01286914,0.07045752,0.06908321,0.1139688,0.1252958,0.1062166,0.001617993,0.008619042,0.004670394,0.1036413,0.04165594,0.04721454,0.02453265,0.1121398,0.07219973,0.007575903,3.457834e-35,0.03114299,0.0345654,0.03624772,0.01621343,1.975064e-15,0.005123428,0.004162852,0.0505017,0.01762414,0.01779369,0,
0.01282606,0.0705207,0.06924666,0.1136243,0.1248211,0.1067485,0.00148905,0.007848118,0.004618144,0.1032981,0.04197683,0.04749415,0.02414778,0.1115946,0.07237611,0.007580919,3.182272e-35,0.03103951,0.0343796,0.03550662,0.0160103,1.817667e-15,0.004958566,0.004723134,0.05145653,0.01761064,0.01776573,0,
0.01280122,0.0704945,0.0692983,0.1132277,0.1243203,0.1074007,0.001370384,0.00735153,0.004575353,0.1032268,0.04230437,0.04778528,0.0237708,0.1112392,0.07247026,0.00755293,2.928671e-35,0.03096914,0.03422167,0.03488125,0.01583278,1.672814e-15,0.004809207,0.004824194,0.05161995,0.01761629,0.01776807,0,
0.01274804,0.07044678,0.06932969,0.1126049,0.1233572,0.1073753,0.001261175,0.006912243,0.004522577,0.102957,0.04266205,0.04808907,0.02342946,0.1109682,0.07263943,0.007543083,2.695279e-35,0.03101071,0.03418054,0.03423733,0.01566668,1.539504e-15,0.004594432,0.004695301,0.05113574,0.0176582,0.01780811,0,
0.01269902,0.0704042,0.06938938,0.1119658,0.122366,0.1074968,0.001160669,0.006407253,0.004480751,0.102586,0.04301351,0.04836104,0.02309579,0.1106794,0.0729478,0.007578109,2.480487e-35,0.03101182,0.03407734,0.03358673,0.01552318,1.416818e-15,0.004306653,0.004752112,0.05073507,0.01768987,0.01782405,0,
0.01264628,0.07029714,0.06939271,0.1113856,0.1217176,0.1076993,0.001068173,0.005921194,0.004441333,0.1022847,0.04337971,0.04860101,0.0227432,0.1103733,0.07335819,0.007550071,2.282812e-35,0.03099014,0.03388029,0.03293256,0.01534947,0.0001676083,0.004003245,0.005095075,0.05028347,0.0176942,0.01782072,0,
0.01258999,0.07014989,0.06936223,0.110813,0.1211352,0.1078852,0.0009830478,0.005462461,0.004407827,0.10179,0.04370394,0.0488311,0.02239084,0.1099624,0.07365038,0.007526496,2.10089e-35,0.03089132,0.03364592,0.03227345,0.01517591,0.0002005091,0.003724991,0.0049815,0.04976724,0.01766871,0.01778848,0,
0.01254259,0.0700944,0.06943689,0.1103294,0.1206919,0.1078975,0.0009047067,0.005034179,0.004375067,0.1013896,0.04403836,0.04905913,0.02205203,0.109492,0.07399292,0.007524142,1.933466e-35,0.03083795,0.03345146,0.03160781,0.01501823,0.0002971051,0.003444914,0.004894772,0.04911008,0.0176467,0.01775763,0,
0.01248829,0.07004629,0.06949898,0.1099511,0.1202804,0.1079477,0.0008326088,0.004636759,0.004336608,0.1011493,0.04444764,0.04936215,0.02177109,0.1091475,0.07429297,0.007525612,1.779384e-35,0.03078801,0.03328132,0.03100424,0.0148651,0.000412626,0.003179361,0.00488202,0.0480278,0.01763776,0.01772385,0,
0.012441,0.07006059,0.06961129,0.10965,0.1199021,0.1079839,0.0007662566,0.004269262,0.004304436,0.1008403,0.04482143,0.04965414,0.0215255,0.1088406,0.07458261,0.007584469,1.637582e-35,0.03075641,0.0331535,0.0304671,0.01473832,0.0004634156,0.002930797,0.004825939,0.04723096,0.01762879,0.01768667,0,
0.01238704,0.06996813,0.06960957,0.1091714,0.1193344,0.1076209,0.0007051921,0.003930114,0.004266258,0.1003854,0.04511158,0.04982003,0.02126981,0.1082632,0.07455904,0.007620833,1.50708e-35,0.03077457,0.03307336,0.0299022,0.01465998,0.0006014668,0.002699808,0.005237932,0.04668552,0.01760281,0.01762814,0,
0.01234243,0.06998129,0.06971386,0.1087884,0.1189532,0.1073349,0.0006489939,0.003617493,0.004228127,0.1001419,0.04544302,0.05007569,0.02101324,0.1078211,0.07468408,0.007636816,1.386978e-35,0.03073759,0.03298105,0.02932448,0.01455026,0.0006402266,0.002486032,0.005203926,0.04614243,0.01756279,0.01757756,0,
0.01232671,0.07014039,0.06998972,0.1084675,0.1186105,0.1072977,0.0005972743,0.003329517,0.004201919,0.09982485,0.04563392,0.05017769,0.02080696,0.106613,0.07468674,0.007715944,1.276447e-35,0.03066872,0.03285581,0.0288221,0.01448166,0.0007151373,0.002288652,0.005584953,0.04603499,0.01750297,0.01750101,0,
0.01233018,0.07027359,0.07020394,0.1081517,0.1183251,0.1074337,0.0005496764,0.003064346,0.004180695,0.09961821,0.04587403,0.05027859,0.02056311,0.1058158,0.07472678,0.007721306,1.174724e-35,0.03061148,0.03268377,0.02829954,0.01439651,0.0009507656,0.00210666,0.006147116,0.045718,0.01744118,0.01742919,0,
0.0123589,0.07048538,0.07049257,0.1080415,0.118249,0.1076243,0.0005058715,0.002820231,0.004169144,0.09949883,0.0460856,0.05038897,0.02038683,0.1050993,0.07471152,0.007762187,1.081108e-35,0.03054046,0.03252245,0.02787971,0.01433123,0.001077968,0.001938987,0.006145326,0.0449824,0.01736435,0.01733678,0,
0.01237271,0.07061458,0.07069762,0.1079037,0.1181101,0.1077628,0.0004655576,0.002595528,0.004159204,0.0993956,0.04643792,0.05064109,0.02021872,0.1047394,0.07494215,0.007782934,9.949524e-36,0.03052926,0.03242084,0.02748656,0.01425773,0.001240903,0.001784578,0.006534636,0.04465273,0.01735596,0.01730767,0,
0.01236414,0.07068485,0.07084319,0.1076646,0.1179048,0.1081042,0.0004284564,0.002388711,0.004149478,0.09927649,0.04675369,0.05087117,0.02006012,0.1045987,0.07528398,0.007746078,9.156627e-36,0.03052554,0.03231217,0.02716724,0.01418743,0.001413347,0.001642422,0.00728953,0.04458144,0.01736822,0.0173077,0,
0.01238216,0.07072793,0.07094301,0.1075069,0.117733,0.1084033,0.0003943118,0.002198364,0.004137444,0.09910107,0.04702879,0.05109865,0.01990941,0.1043168,0.0755227,0.007753717,8.426918e-36,0.0304592,0.03215633,0.02686834,0.01411007,0.001487013,0.001511567,0.007790242,0.04450365,0.01735245,0.01727348,0,
0.01242534,0.07088871,0.07116609,0.1073692,0.1176112,0.1085918,0.0003628884,0.002023179,0.004142048,0.09887691,0.04733394,0.05133127,0.01980686,0.1040686,0.07588422,0.00772661,7.75536e-36,0.03038011,0.03197856,0.02658828,0.01406892,0.001623265,0.001391124,0.008348484,0.044305,0.01732892,0.01723296,0,
0.01247719,0.07105087,0.07139838,0.1073943,0.117565,0.1091475,0.0003339691,0.001861952,0.004148552,0.09876033,0.0475545,0.05150159,0.01966155,0.1036488,0.07615121,0.007753529,7.13732e-36,0.03026582,0.03181425,0.02627645,0.01402773,0.001714591,0.001280272,0.01453148,0.04587406,0.01728783,0.01716421,0,
0.01259064,0.07114591,0.07157382,0.1073914,0.1175781,0.1102423,0.0003073544,0.001713571,0.004180977,0.09872203,0.04756875,0.05143289,0.01953774,0.1024383,0.07617807,0.007688635,6.568532e-36,0.03000467,0.0314473,0.02602839,0.01399753,0.001963798,0.00117825,0.01779096,0.04646002,0.01718788,0.01703738,0,
0.01279922,0.07123554,0.07177035,0.1075374,0.1176367,0.1179368,0.0002828607,0.001577014,0.004257638,0.0987491,0.04741571,0.05126369,0.01937687,0.09958725,0.07604503,0.007540087,6.045073e-36,0.02952912,0.03094731,0.02573123,0.01400356,0.002047444,0.001084355,0.02228124,0.05091802,0.01702698,0.01684038,0,
0.01329865,0.07126527,0.07196434,0.1132486,0.1206405,0.131475,0.000260319,0.00145134,0.004441753,0.09888794,0.04653262,0.05076869,0.01920617,0.07760525,0.07185937,0.007396759,5.563329e-36,0.0280607,0.03009298,0.02553876,0.01412476,0.001983831,0.001083448,0.05747938,0.09835099,0.01673334,0.01648632,0,
0.0138323,0.06481537,0.06596541,0.1165355,0.1229407,0.1148209,0.0002395737,0.00143564,0.004597703,0.09822015,0.04264625,0.04752798,0.01884131,0.06325056,0.06043135,0.00702156,5.119976e-36,0.02505845,0.02807087,0.02538897,0.01421292,0.002339478,0.001020705,0.007815763,0.05544836,0.01632734,0.01602903,0,
0.01428386,0.05898335,0.06059308,0.1188141,0.1239084,0.09770989,0.0002204816,0.003290088,0.004698121,0.09762013,0.04065126,0.04615448,0.01835247,0.05711772,0.0557659,0.006880797,4.711955e-36,0.02288697,0.02694814,0.025258,0.01423637,0.002569561,0.0009519949,-0.002464005,0.04539487,0.01590845,0.0155759,0,
0.01468459,0.05641482,0.05832586,0.120138,0.1244207,0.0920153,0.000202911,0.004148469,0.004783066,0.09633732,0.03941162,0.04520698,0.01786491,0.05378902,0.05336202,0.006856675,4.33645e-36,0.02149296,0.02606653,0.0251637,0.01422787,0.002931946,0.0008828896,-0.007436483,0.04071523,0.01552297,0.01514835,0,
0.01504299,0.05454905,0.05654437,0.1212132,0.1248232,0.08886094,0.0001867406,0.01165877,0.004849415,0.09535805,0.03839318,0.04435794,0.01735853,0.05183225,0.05183989,0.006887814,3.99087e-36,0.02044101,0.02529512,0.02507275,0.01420674,0.003184441,0.0008161492,-0.009585958,0.03674032,0.0151096,0.01470204,0,
0.01545278,0.05340789,0.05544256,0.1220994,0.1253695,0.08798822,0.0001718588,0.01516218,0.004938901,0.09463207,0.03723555,0.04321748,0.01689693,0.05048154,0.05078438,0.006734245,3.67283e-36,0.01955749,0.02454311,0.02488938,0.01421589,0.003668232,0.0007530456,-0.01010688,0.03469571,0.01469994,0.01425419,0,
0.01584561,0.05275601,0.05485699,0.1245694,0.1260146,0.1082831,0.0001581631,0.016301,0.005016155,0.094148,0.0364685,0.04249484,0.0164738,0.04988556,0.05036654,0.006578456,3.380135e-36,0.01877265,0.02381911,0.02468358,0.01414721,0.004167648,0.0006940707,-0.009913494,0.0338992,0.01431075,0.01380959,0,
0.01619977,0.05253958,0.05474243,0.1256005,0.1262234,0.1439673,0.0001455587,0.0136567,0.005117856,0.09410859,0.03608479,0.04218974,0.0161736,0.05127858,0.05126369,0.006405988,3.110765e-36,0.01814198,0.02320515,0.02454912,0.01412259,0.004298217,0.0006393138,-0.00433027,0.03636476,0.01405563,0.01346546,0,
0.01652193,0.05451369,0.05745427,0.1262521,0.1265885,0.1546282,0.0001339589,0.01162601,0.005246565,0.09430712,0.0360335,0.04227253,0.01600957,0.05350687,0.05507405,0.006343434,2.862862e-36,0.01770883,0.02272178,0.02436898,0.01411018,0.004156943,0.0009539616,0.01682503,0.06263722,0.0138625,0.0132087,0,
0.01676201,0.05669289,0.05990604,0.1264033,0.1267286,0.1601165,0.0001232834,0.01019748,0.005367649,0.09454471,0.03620397,0.04249827,0.01592874,0.05853165,0.05911462,0.006210296,2.634715e-36,0.01746802,0.02236692,0.02416773,0.01414634,0.003933392,0.001074149,0.02311974,0.06924143,0.01376059,0.01304557,0,
0.01700862,0.05997295,0.06304555,0.1264143,0.1266564,0.1627495,0.0001134587,0.009173374,0.005482726,0.09473837,0.03644265,0.04279013,0.0158587,0.06053202,0.06193409,0.006247523,2.424749e-36,0.01723978,0.02202099,0.02385382,0.01414465,0.003677591,0.001432593,0.02615572,0.07226485,0.01366912,0.01288518,0,
0.01723599,0.06374934,0.06635913,0.1262153,0.126443,0.1640353,0.000104417,0.008329151,0.005595648,0.09491451,0.03675812,0.04311856,0.01584591,0.06228129,0.0649621,0.006293714,2.231516e-36,0.01708336,0.02172655,0.02355064,0.01415487,0.003415378,0.001720402,0.01716096,0.05046594,0.01361689,0.01276661,0,
0.01744542,0.06550062,0.06796604,0.1259145,0.1262715,0.1646198,9.609578e-05,0.007604806,0.005695536,0.09513897,0.03701763,0.04333297,0.01582708,0.06338143,0.0664551,0.006277412,2.053682e-36,0.01692546,0.02140882,0.02320858,0.01415809,0.003159719,0.001896991,0.01307398,0.04459611,0.01355729,0.01265445,0,
0.01758791,0.06668589,0.06904005,0.1255385,0.1260697,0.1650686,8.843772e-05,0.007665272,0.005776242,0.09527173,0.03725422,0.04348464,0.0158243,0.06427339,0.06760723,0.006208718,1.89002e-36,0.01678426,0.02108809,0.02286808,0.014152,0.002916756,0.00193111,0.01057758,0.03061892,0.01349923,0.01254766,0,
0.01777501,0.06845175,0.07050151,0.1253215,0.1259515,0.16531,8.138994e-05,0.01017267,0.005863484,0.09539911,0.03746273,0.04362684,0.01585248,0.06494251,0.06848759,0.006247465,1.739401e-36,0.01663643,0.02079029,0.02256017,0.01415222,0.002689046,0.00205738,0.009050512,0.02344068,0.01343506,0.01243492,0,
0.01798998,0.06964916,0.07149119,0.1250432,0.1257817,0.1668521,7.490381e-05,0.01359953,0.005962144,0.09562324,0.03762674,0.04370154,0.01588199,0.06546592,0.06929724,0.006285508,1.600785e-36,0.01646668,0.02046404,0.02224873,0.01415924,0.002477284,0.002167325,0.007963087,0.01805461,0.01337603,0.01232995,0,
0.01826028,0.0711043,0.07266857,0.1250252,0.1257809,0.1681756,0.0005380618,0.03061988,0.006088872,0.09582977,0.0376698,0.04367644,0.01594883,0.0656851,0.06996501,0.006395319,1.473215e-36,0.0162428,0.0201084,0.02196939,0.01419288,0.00228122,0.002402707,0.007132501,0.01314174,0.01328627,0.01219313,0,
0.01851474,0.07254682,0.07379333,0.1252042,0.125954,0.1708172,0.003553955,0.03629037,0.006208239,0.09602387,0.03763455,0.04354405,0.01600807,0.06586909,0.07042406,0.006452118,1.355811e-36,0.01600189,0.01972816,0.02168193,0.01421693,0.002100151,0.002498883,0.006459194,0.01043225,0.01315657,0.01202391,0,
0.01889274,0.0748988,0.07607684,0.1256956,0.126466,0.1796917,0.0067835,0.0392947,0.006372636,0.0964376,0.03750358,0.04327991,0.01608553,0.06559788,0.07071231,0.006535261,1.247764e-36,0.01571096,0.01928806,0.02137832,0.01428676,0.001933174,0.002521126,0.005888298,0.008790867,0.01299127,0.01182695,0,
0.01929869,0.07683426,0.07772184,0.1262076,0.1269798,0.1824725,0.02075466,0.05430296,0.006540414,0.09678227,0.03737397,0.04305259,0.01620656,0.06541836,0.07105309,0.006667882,1.148327e-36,0.01543912,0.01888316,0.02110195,0.01437246,0.001779324,0.002667562,0.005388993,0.007656746,0.0128369,0.01164004,0,
