jawOpen,mouthLowerDown_R,mouthLowerDown_L,mouthStretch_R,mouthStretch_L,mouthPucker,mouthFrown_R,mouthFrown_L,mouthClose,mouthFunnel,mouthUpperUp_L,mouthUpperUp_R,jawForward,mouthShrugLower,mouthShrugUpper,jawRight,jawLeft,mouthDimple_L,mouthDimple_R,mouthRollLower,mouthRollUpper,mouthLeft,mouthRight,mouthSmile_L,mouthSmile_R,mouthPress_L,mouthPress_R,movement
0.0927337,0.6501983,0.7057245,0.1199624,0.1404826,0.01098781,0.0,0.0,0.002653702,0.04507383,0.3776623,0.33184,0.07329522,0.007100208,0.1353372,0.0,0.01092711,0.09361511,0.06841146,0.007260475,0.007103436,0.0160273,0.0001616077,0.9387922,0.9251143,0.02008948,0.01749388,0,
0.09225743,0.6477494,0.7031285,0.1242589,0.1448165,0.01078136,0.0,0.0,0.002618784,0.04456235,0.3775403,0.3315004,0.07323021,0.00700934,0.1342735,0.0,0.01106691,0.09713454,0.07097442,0.007260441,0.007091703,0.01563295,0.0001487288,0.9393109,0.9255645,0.01998181,0.0174349,0,
0.09145851,0.6434035,0.698087,0.1259313,0.146495,0.01058459,0.0,0.0,0.002587628,0.04407621,0.377233,0.3309174,0.07322188,0.00695398,0.1320564,0.0,0.01119621,0.1008505,0.07366704,0.007291868,0.007086349,0.01520183,0.0001368763,0.9398322,0.9260107,0.01995773,0.01744906,0,
0.08983558,0.6364268,0.6908941,0.1287423,0.1493932,0.0104073,0.0,0.0,0.002556041,0.04366376,0.3768112,0.3299816,0.07320796,0.006933529,0.1275596,0.0,0.01137946,0.1041096,0.07618449,0.00734218,0.007076656,0.01481833,0.0001259684,0.9402977,0.9263805,0.01994418,0.01747026,0,
0.0888819,0.6291272,0.6837505,0.1314856,0.1527905,0.01028343,0.0,0.0,0.002534613,0.04337611,0.3760577,0.3271489,0.07315134,0.006957638,0.12606,0.0,0.01153763,0.1072351,0.07836552,0.00743637,0.007090725,0.0145716,0.0001159297,0.9404393,0.9263398,0.01993935,0.01751553,0,
0.08773698,0.6240886,0.6784762,0.1335806,0.1550217,0.01014511,0.0,0.0,0.002507128,0.04308107,0.3755751,0.325873,0.0731559,0.006998829,0.1248574,0.0,0.01170764,0.1098322,0.0798656,0.007535237,0.007102809,0.01427497,0.0001066911,0.9406116,0.9263406,0.01995022,0.01756118,0,
0.0865903,0.6162648,0.6731787,0.1347042,0.1562598,0.01004718,0.0,0.0,0.002486881,0.0428464,0.3752076,0.3248689,0.07311086,0.007079832,0.1239991,0.0,0.0119116,0.1114615,0.08103045,0.007651444,0.007113946,0.01412004,9.818864e-05,0.9407723,0.9263143,0.01998125,0.01765491,0,
0.08572925,0.6133502,0.6707355,0.1361178,0.1578758,0.009991665,0.0,0.0,0.002472256,0.04274701,0.3746412,0.3240221,0.0730317,0.007181878,0.1232014,0.0,0.012089,0.112471,0.08191176,0.007768266,0.00712234,0.01376952,9.03638e-05,0.9408696,0.9262605,0.02003369,0.01775536,0,
0.08505885,0.6018426,0.6614387,0.1383949,0.1603819,0.01000409,0.0,0.0,0.002471138,0.04272395,0.3723367,0.319774,0.07289748,0.007326731,0.1230615,0.0,0.01216484,0.1133046,0.08265112,0.007944535,0.007157839,0.01366437,8.316253e-05,0.9405381,0.9251451,0.02006106,0.01784808,0,
0.08441123,0.5982368,0.6583221,0.1399381,0.1622189,0.01004112,0.0,0.0,0.002469528,0.04270926,0.3703885,0.315665,0.07265864,0.007480074,0.1228025,0.0,0.01230955,0.1139854,0.08319692,0.008102629,0.007184354,0.01355472,7.653514e-05,0.9402457,0.9244727,0.02008805,0.01792396,0,
0.0838279,0.5927032,0.653428,0.1409339,0.1632626,0.01006859,0.0,0.0,0.002471788,0.04268493,0.3655141,0.3118641,0.07250234,0.007643688,0.1225273,0.0,0.01233354,0.1145827,0.0838529,0.008290085,0.007230245,0.01336588,7.043591e-05,0.9398061,0.9237449,0.02013466,0.01803603,0,
0.08325811,0.5903236,0.6503992,0.1422654,0.1646189,0.01015504,0.0,0.0,0.00248341,0.04283576,0.3623936,0.3058305,0.0723561,0.007859376,0.1223033,0.0,0.01244812,0.1158589,0.08447123,0.008504472,0.007294544,0.01336852,6.482274e-05,0.9392545,0.9218824,0.0202324,0.01817955,0,
0.08276437,0.5889156,0.6489089,0.1430253,0.1653573,0.01021917,0.0,0.0,0.002493899,0.04290829,0.3606889,0.3036433,0.07235126,0.008037846,0.1221848,0.0,0.01250257,0.1163806,0.08498046,0.008710555,0.007351208,0.01324379,5.965689e-05,0.9387026,0.9208961,0.02031062,0.01831728,0,
0.08228397,0.5865278,0.6474555,0.1436187,0.1658677,0.01035391,0.0,0.0,0.002505504,0.04310371,0.3595707,0.3021552,0.07228306,0.008295264,0.1222267,0.0,0.01253494,0.116865,0.08543542,0.008968355,0.007433261,0.01329486,5.490271e-05,0.93648,0.9158924,0.02038089,0.01844546,0,
0.08178051,0.5810008,0.643967,0.143968,0.1660969,0.01047385,0.0,0.0,0.002522753,0.04334974,0.3562293,0.300626,0.07240312,0.008537791,0.1218423,0.0,0.01254704,0.1170891,0.0858835,0.009221606,0.007518434,0.01312123,5.05274e-05,0.9353942,0.9140717,0.02045613,0.01860247,0,
0.08139741,0.5719163,0.6368393,0.1440656,0.1659834,0.01064295,0.0,0.0,0.002556134,0.04365088,0.3439512,0.2900134,0.07246793,0.008805296,0.1216456,0.0,0.01241944,0.1173126,0.08633832,0.009516728,0.007659992,0.01308321,4.650078e-05,0.9305128,0.9070493,0.02055507,0.01877008,0,
0.0810615,0.5668448,0.6320857,0.1441678,0.165908,0.01078494,0.0,0.0,0.002595267,0.04397049,0.3369285,0.2835553,0.07273147,0.009035691,0.1211654,0.0,0.01232996,0.1174357,0.08666261,0.00981743,0.007812191,0.01311481,4.279504e-05,0.9279652,0.9036592,0.02065219,0.01893236,0,
0.08060957,0.5562829,0.6217888,0.1438417,0.1647281,0.01096433,0.0,0.0,0.002636241,0.04432704,0.3309811,0.2776644,0.07296172,0.009312701,0.120734,0.0,0.01215763,0.1173574,0.08686158,0.01014946,0.007983707,0.01308469,3.938461e-05,0.9229844,0.8971297,0.02076556,0.0190939,0,
0.08027018,0.542393,0.6104321,0.1435009,0.1639549,0.01128261,0.0,0.0,0.002701727,0.04493152,0.3236452,0.2676546,0.07308739,0.009701242,0.1206867,0.0,0.01200927,0.1170942,0.0868442,0.0105173,0.008165842,0.01345886,3.624598e-05,0.916694,0.8862548,0.02094273,0.019331,0,
0.07968032,0.5257758,0.5976942,0.1416391,0.16088,0.011549,0.0,0.0,0.002761471,0.04551785,0.3163275,0.2608901,0.07320836,0.0100672,0.1202812,0.0,0.01192774,0.1165435,0.08656687,0.01088042,0.008367862,0.01386257,3.335746e-05,0.908837,0.8764761,0.02107343,0.0195476,0,
0.07884765,0.5163711,0.5871739,0.1406861,0.1585171,0.0119282,0.0,0.0,0.002828696,0.04723155,0.3087338,0.2539488,0.07319464,0.01053356,0.1199985,0.0,0.01171629,0.1160229,0.08637713,0.01127567,0.00858888,0.01426613,3.069914e-05,0.9014337,0.8665268,0.02130054,0.01983231,0,
0.07779365,0.5011799,0.572521,0.1385616,0.1542342,0.01230591,0.0,0.0,0.002900091,0.04843682,0.2933128,0.2452187,0.07316324,0.01104538,0.1198048,0.0,0.01137046,0.1147617,0.08618733,0.01166268,0.008824091,0.01451698,2.825267e-05,0.8941156,0.859575,0.02157466,0.02016175,0,
0.07626899,0.4840875,0.5564815,0.1355971,0.1498573,0.01276065,0.0,0.0,0.002980543,0.05092927,0.2839393,0.2363482,0.07317336,0.01161679,0.1198067,0.0,0.0109942,0.1122209,0.08583236,0.01208134,0.009092404,0.01477276,2.600116e-05,0.8835188,0.8461144,0.02187425,0.02052058,0,
0.07468829,0.4643151,0.538456,0.1325914,0.1454118,0.01332488,0.0,0.0,0.003081083,0.05388919,0.26398,0.2186881,0.07318872,0.01230493,0.1199745,0.0,0.01038686,0.1103299,0.08550203,0.01258079,0.009442378,0.01501679,2.392907e-05,0.8645711,0.8225445,0.02225609,0.02095131,0,
0.07162103,0.4371183,0.5142558,0.1295278,0.1413545,0.01399096,0.0,0.0,0.003190557,0.05691595,0.2423136,0.2019654,0.07293051,0.01318646,0.1200791,9.282232e-05,0.009645279,0.10813,0.08516379,0.01310108,0.009850218,0.01521814,2.202212e-05,0.847603,0.8037248,0.02261727,0.02138038,0,
0.06830049,0.4090285,0.4839043,0.1277667,0.1384707,0.01499766,0.0,0.0,0.003306956,0.05947787,0.2242988,0.1837096,0.07179298,0.01491642,0.1205202,0.0003527935,0.008933597,0.1072914,0.08518544,0.0136811,0.0104012,0.01552632,2.026713e-05,0.8242326,0.7722104,0.02302474,0.02182636,0,
0.06236532,0.35494,0.4322516,0.1224331,0.1309123,0.01797306,0.0,0.0,0.00341893,0.06362067,0.2041679,0.1700858,0.06896456,0.01888584,0.1216223,0.0008630981,0.008252154,0.1056533,0.08509116,0.01444176,0.01102083,0.0156359,1.8652e-05,0.7813303,0.7311667,0.02343227,0.022294,0,
0.04698209,0.2465706,0.3040275,0.1153954,0.1180458,0.02145617,0.0,0.0,0.00355736,0.07321069,0.180776,0.157746,0.0608692,0.03465301,0.1213776,0.003402433,0.007013058,0.1045138,0.09787016,0.01796198,0.0127996,0.01280964,5.591453e-05,0.7066413,0.6721523,0.02466483,0.02393317,0,
0.03976068,0.1870422,0.2307786,0.1132919,0.1145253,0.02401609,0.0,0.0,0.003576337,0.0773498,0.1658439,0.1524782,0.05520202,0.05382479,0.1143085,0.004844767,0.006458849,0.1058668,0.1112053,0.0216321,0.01398506,0.01099464,0.0003069661,0.6607022,0.6246276,0.02563778,0.02507426,0,
0.02972255,0.1079257,0.1307371,0.1122691,0.1130478,0.02712456,0.0,0.0,0.003533364,0.08231685,0.1457641,0.1396167,0.04737662,0.1276218,0.07645757,0.005348782,0.005946633,0.1664169,0.177992,0.03577027,0.01509031,0.009758213,0.0004690503,0.5780847,0.5469881,0.02908776,0.02988419,0,
0.02262207,0.07624152,0.08643363,0.1120284,0.1126034,0.03000726,0.0,0.0,0.003438732,0.09015791,0.1353307,0.1326932,0.04122791,0.2130944,0.06464219,0.005326042,0.005537797,0.2319893,0.2513852,0.05594449,0.01594787,0.0088074,0.0007286974,0.496786,0.4683779,0.03662097,0.03823938,0,
0.018201,0.05761016,0.06325197,0.1156553,0.1138593,0.03418578,0.0,0.0,0.003320226,0.09893508,0.1279996,0.1290889,0.03683417,0.2898657,0.05587816,0.00511758,0.00526178,0.2538386,0.2887167,0.08123602,0.01670224,0.008012838,0.004020674,0.438197,0.426397,0.04208387,0.04474844,0,
0.01555028,0.04683445,0.05041653,0.1197536,0.1170596,0.03982453,0.0,0.0,0.003193809,0.1022922,0.1196363,0.1243899,0.03397037,0.3173291,0.04818405,0.004825353,0.005251562,0.2653822,0.3069104,0.09437772,0.01739599,0.00732467,0.005667381,0.4154679,0.4082266,0.04517456,0.04816533,0,
0.01390664,0.04042504,0.04322683,0.1226416,0.1189884,0.04276285,0.0,0.0,0.003069045,0.1042033,0.1153407,0.1222963,0.03225983,0.3316663,0.04406326,0.004502687,0.005269173,0.2714067,0.3181668,0.1037162,0.01801234,0.0067144,0.008735292,0.402012,0.3985116,0.04691593,0.05012022,0,
0.01274577,0.03696142,0.0393122,0.1260117,0.1208532,0.04681809,0.0,0.0,0.002948438,0.1058002,0.1132283,0.1212737,0.03101661,0.3417469,0.0419153,0.004176978,0.005282908,0.2742387,0.3236619,0.1091241,0.01851971,0.006165104,0.01163477,0.3916895,0.3919047,0.04837865,0.05178883,0,
0.01184628,0.03480425,0.0369523,0.1277068,0.1218832,0.04957364,0.0,0.0,0.002829156,0.106836,0.1121825,0.1209656,0.03005286,0.3588631,0.04074254,0.003861833,0.005253369,0.2749617,0.3265453,0.115202,0.01890981,0.005666187,0.01402606,0.3790437,0.3816426,0.04962109,0.05294815,0,
0.01110157,0.03333821,0.03541961,0.1285491,0.1221658,0.05099148,0.0,0.0,0.002709201,0.1077311,0.1118609,0.122249,0.02924923,0.3829581,0.04032262,0.003563564,0.004999837,0.2735673,0.3300118,0.1181309,0.01922658,0.005210566,0.01882963,0.3506257,0.3705053,0.05183206,0.05514333,0,
0.01045763,0.03230755,0.03437304,0.1290129,0.122239,0.05304967,0.0,0.0,0.00259534,0.1110964,0.1118157,0.12298,0.0286,0.3910066,0.04028156,0.003284655,0.004812521,0.2728939,0.3317692,0.1198487,0.01951827,0.004793146,0.020695,0.3424229,0.3667625,0.05512598,0.05816084,0,
0.009898317,0.0315864,0.03367659,0.1292565,0.1221737,0.05527777,0.0,0.0,0.002490458,0.1133303,0.1116732,0.1232734,0.02803128,0.3932365,0.04032661,0.003025613,0.004654352,0.2682867,0.332063,0.1208889,0.01982797,0.004410004,0.02177133,0.3383674,0.3643148,0.05658621,0.05953584,0,
0.009393656,0.03099659,0.03311975,0.1293861,0.1219485,0.05700289,0.0,0.0,0.002392391,0.1147058,0.1111819,0.1231119,0.02750349,0.3840201,0.04028082,0.002785951,0.004411286,0.2576636,0.3294538,0.121466,0.02018308,0.004057938,0.02262653,0.335999,0.3616666,0.057537,0.06037646,0,
0.008946481,0.03050449,0.03266048,0.1295015,0.1217589,0.05808414,0.0,0.0,0.002304408,0.1157751,0.1105794,0.1227803,0.02704249,0.3764749,0.04017353,0.002564711,0.004174854,0.2500354,0.3232009,0.121748,0.02050793,0.003734219,0.02323877,0.3347268,0.3602379,0.0581403,0.06089079,0,
0.008537982,0.03007965,0.03226908,0.1295504,0.1214727,0.05895473,0.0,0.0,0.002221863,0.116655,0.1099218,0.1223452,0.02659474,0.3713641,0.04003667,0.002362839,0.003888645,0.2467623,0.3209646,0.1217351,0.02083826,0.003436453,0.02385388,0.3339891,0.3592099,0.05855461,0.06119906,0,
0.008169015,0.02978292,0.03201126,0.1295422,0.1212102,0.05992186,0.0,0.0,0.002146221,0.1173282,0.1087424,0.1213827,0.02618572,0.3583247,0.03985968,0.002175342,0.003610021,0.2429015,0.3146895,0.1214702,0.02118287,0.0031625,0.02427578,0.333903,0.3586628,0.05877671,0.06130088,0,
0.007829512,0.02948957,0.03174127,0.1295515,0.1209577,0.06076802,0.0,0.0,0.002076592,0.1185102,0.1078346,0.1206134,0.02581053,0.3543824,0.03967415,0.002034252,0.003337413,0.2412733,0.3126311,0.1212057,0.02154259,0.002910422,0.02466969,0.3339396,0.3583223,0.05897383,0.06138483,0,
0.00753071,0.02923713,0.0315134,0.1294605,0.120596,0.06143952,0.0,0.0,0.002015726,0.1209194,0.1070597,0.1199631,0.02549235,0.352369,0.03948564,0.001914537,0.003079521,0.2398429,0.3111163,0.1208629,0.02190606,0.002678458,0.02513337,0.3338789,0.3580217,0.05911141,0.06145156,0,
0.007259009,0.02901176,0.03130226,0.1292683,0.1201856,0.06202865,0.0,0.0,0.001960147,0.1226566,0.1063674,0.1193728,0.02521965,0.3511494,0.03927157,0.001776003,0.002852197,0.2390093,0.3101666,0.1204587,0.02225912,0.002464991,0.02546569,0.3339487,0.3578961,0.05929628,0.06154922,0,
0.007015857,0.02884344,0.03116549,0.129234,0.1198577,0.06266308,0.0,0.0,0.00191169,0.1255682,0.1056601,0.1187961,0.02497425,0.3506757,0.03905023,0.001664661,0.002631013,0.2378177,0.3095685,0.1201678,0.02258125,0.002268543,0.02603373,0.3341636,0.3580426,0.05940444,0.06161084,0,
0.006796412,0.02871662,0.03107216,0.1289918,0.1194757,0.06313035,0.0,0.0,0.001865676,0.1269585,0.1050017,0.1180947,0.02477098,0.3500566,0.03881501,0.001542281,0.002467917,0.2371626,0.3081733,0.1197561,0.022889,0.002087754,0.02625413,0.3367513,0.3582937,0.05946515,0.06167147,0,
0.006596707,0.02859459,0.03097914,0.1288757,0.1192443,0.0634498,0.0,0.0,0.001825104,0.1279756,0.1044372,0.1174475,0.02460332,0.3494736,0.03853176,0.001424876,0.002357115,0.2370386,0.3076497,0.1194314,0.02318125,0.001921375,0.02640514,0.3385582,0.3585024,0.05949951,0.06170228,0,
0.006409302,0.02844411,0.0308603,0.1285936,0.1188704,0.06363726,0.0,0.0,0.001784523,0.1286371,0.1041685,0.1172104,0.02443046,0.3494124,0.03835561,0.00131427,0.002284167,0.2368099,0.3072979,0.1189592,0.02337798,0.001768255,0.02655873,0.3394857,0.3588527,0.05958688,0.06180457,0,
0.006241864,0.02829812,0.03073005,0.128311,0.118587,0.06379844,0.0,0.0,0.00174941,0.1295051,0.1037669,0.116783,0.0242537,0.3486928,0.03809454,0.00121111,0.002274218,0.2369237,0.3070885,0.1184261,0.02357917,0.001627339,0.02655457,0.342333,0.359941,0.05961182,0.06184243,0,
